frame.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
115.487278000,2964,1500,90.130.70.73,80,10.0.0.2,55160,1448,2198065,138
115.497971000,2965,52,10.0.0.2,55160,90.130.70.73,80,0,138,2195169
115.515844000,2966,1500,90.130.70.73,80,10.0.0.2,55160,1448,2199513,138
115.515943000,2967,1500,90.130.70.73,80,10.0.0.2,55160,1448,2200961,138
115.577551000,2968,1500,90.130.70.73,80,10.0.0.2,55160,1448,2202409,138
115.625694000,2969,52,10.0.0.2,55160,90.130.70.73,80,0,138,2196617
115.685477000,2970,52,10.0.0.2,55160,90.130.70.73,80,0,138,2199513
115.736879000,2971,1500,90.130.70.73,80,10.0.0.2,55160,1448,2203857,138
115.736953000,2972,1500,90.130.70.73,80,10.0.0.2,55160,1448,2205305,138
115.809611000,2973,52,10.0.0.2,55160,90.130.70.73,80,0,138,2202409
115.864198000,2974,1500,90.130.70.73,80,10.0.0.2,55160,1448,2206753,138
115.864261000,2975,1500,90.130.70.73,80,10.0.0.2,55160,1448,2208201,138
115.927738000,2976,1500,90.130.70.73,80,10.0.0.2,55160,1448,2209649,138
115.927783000,2977,1500,90.130.70.73,80,10.0.0.2,55160,1448,2211097,138
115.934523000,2978,52,10.0.0.2,55160,90.130.70.73,80,0,138,2205305
116.052542000,2979,1500,90.130.70.73,80,10.0.0.2,55160,1448,2212545,138
116.052605000,2980,1500,90.130.70.73,80,10.0.0.2,55160,1448,2213993,138
116.059783000,2981,52,10.0.0.2,55160,90.130.70.73,80,0,138,2208201
116.171829000,2982,1500,90.130.70.73,80,10.0.0.2,55160,1448,2215441,138
116.172004000,2983,1500,90.130.70.73,80,10.0.0.2,55160,1448,2216889,138
116.184997000,2984,52,10.0.0.2,55160,90.130.70.73,80,0,138,2211097
116.296923000,2985,1500,90.130.70.73,80,10.0.0.2,55160,1448,2218337,138
116.297029000,2986,1500,90.130.70.73,80,10.0.0.2,55160,1448,2219785,138
116.310022000,2987,52,10.0.0.2,55160,90.130.70.73,80,0,138,2213993
116.424306000,2988,1500,90.130.70.73,80,10.0.0.2,55160,1448,2222681,138
116.425649000,2989,1500,90.130.70.73,80,10.0.0.2,55160,1448,2221233,138
116.435597000,2990,52,10.0.0.2,55160,90.130.70.73,80,0,138,2216889
116.497931000,2991,52,10.0.0.2,55160,90.130.70.73,80,0,138,2219785
116.545887000,2992,1500,90.130.70.73,80,10.0.0.2,55160,1448,2224129,138
116.545997000,2993,1500,90.130.70.73,80,10.0.0.2,55160,1448,2225577,138
116.572783000,2994,1500,90.130.70.73,80,10.0.0.2,55160,1448,2227025,138
116.572871000,2995,1500,90.130.70.73,80,10.0.0.2,55160,1448,2228473,138
116.622559000,2996,52,10.0.0.2,55160,90.130.70.73,80,0,138,2221233
116.672293000,2997,1500,90.130.70.73,80,10.0.0.2,55160,1448,2229921,138
116.672384000,2998,1500,90.130.70.73,80,10.0.0.2,55160,1448,2231369,138
116.685475000,2999,52,10.0.0.2,55160,90.130.70.73,80,0,138,2224129
116.735093000,3000,1500,90.130.70.73,80,10.0.0.2,55160,1448,2232817,138
116.735150000,3001,1500,90.130.70.73,80,10.0.0.2,55160,1448,2234265,138
116.810788000,3002,52,10.0.0.2,55160,90.130.70.73,80,0,138,2227025
116.921077000,3003,1500,90.130.70.73,80,10.0.0.2,55160,1448,2237161,138
116.921131000,3004,1500,90.130.70.73,80,10.0.0.2,55160,1448,2235713,138
116.935161000,3005,52,10.0.0.2,55160,90.130.70.73,80,0,138,2229921
117.047082000,3006,1500,90.130.70.73,80,10.0.0.2,55160,1448,2238609,138
117.047134000,3007,1500,90.130.70.73,80,10.0.0.2,55160,1448,2240057,138
117.060573000,3008,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.122554000,3009,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.173120000,3010,1500,90.130.70.73,80,10.0.0.2,55160,1448,2241505,138
117.173195000,3011,1500,90.130.70.73,80,10.0.0.2,55160,1448,2242953,138
117.185318000,3012,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.247109000,3013,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.297032000,3014,1500,90.130.70.73,80,10.0.0.2,55160,1448,2244401,138
117.297109000,3015,1500,90.130.70.73,80,10.0.0.2,55160,1448,2245849,138
117.309524000,3016,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.359063000,3017,1500,90.130.70.73,80,10.0.0.2,55160,1448,2247297,138
117.372010000,3018,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.372044000,3019,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.424935000,3020,1500,90.130.70.73,80,10.0.0.2,55160,1448,2248745,138
117.434313000,3021,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.491955000,3022,1500,90.130.70.73,80,10.0.0.2,55160,1448,2231369,138
117.497017000,3023,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.546432000,3024,1500,90.130.70.73,80,10.0.0.2,55160,1448,2250193,138
117.559212000,3025,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.608169000,3026,1500,90.130.70.73,80,10.0.0.2,55160,1448,2251641,138
117.622566000,3027,52,10.0.0.2,55160,90.130.70.73,80,0,138,2231369
117.676399000,3028,1500,90.130.70.73,80,10.0.0.2,55160,1448,2253089,138
117.684740000,3029,52,10.0.0.2,55160,90.130.70.73,80,0,138,2234265
117.747356000,3030,52,10.0.0.2,55160,90.130.70.73,80,0,138,2234265
117.808726000,3031,52,10.0.0.2,55160,90.130.70.73,80,0,138,2234265
117.858559000,3032,1500,90.130.70.73,80,10.0.0.2,55160,1448,2254537,138
117.872069000,3033,52,10.0.0.2,55160,90.130.70.73,80,0,138,2234265
117.924147000,3034,1500,90.130.70.73,80,10.0.0.2,55160,1448,2234265,138
117.924202000,3035,1500,90.130.70.73,80,10.0.0.2,55160,1448,2255985,138
117.983615000,3036,1500,90.130.70.73,80,10.0.0.2,55160,1448,2257433,138
117.996748000,3037,52,10.0.0.2,55160,90.130.70.73,80,0,138,2234265
118.045710000,3038,1500,90.130.70.73,80,10.0.0.2,55160,1448,2258881,138
118.059849000,3039,52,10.0.0.2,55160,90.130.70.73,80,0,138,2255985
118.117487000,3040,1500,90.130.70.73,80,10.0.0.2,55160,1448,2260329,138
118.184564000,3041,52,10.0.0.2,55160,90.130.70.73,80,0,138,2258881
118.238442000,3042,1500,90.130.70.73,80,10.0.0.2,55160,1448,2261777,138
118.298445000,3043,1500,90.130.70.73,80,10.0.0.2,55160,1448,2263225,138
118.298511000,3044,1500,90.130.70.73,80,10.0.0.2,55160,1448,2264673,138
118.309268000,3045,52,10.0.0.2,55160,90.130.70.73,80,0,138,2261777
118.423648000,3046,1500,90.130.70.73,80,10.0.0.2,55160,1448,2266121,138
118.423770000,3047,1500,90.130.70.73,80,10.0.0.2,55160,1448,2267569,138
118.434591000,3048,52,10.0.0.2,55160,90.130.70.73,80,0,138,2264673
118.545716000,3049,1500,90.130.70.73,80,10.0.0.2,55160,1448,2269017,138
118.545826000,3050,1500,90.130.70.73,80,10.0.0.2,55160,1448,2270465,138
118.559623000,3051,52,10.0.0.2,55160,90.130.70.73,80,0,138,2267569
118.671715000,3052,1500,90.130.70.73,80,10.0.0.2,55160,1448,2271913,138
118.671784000,3053,1500,90.130.70.73,80,10.0.0.2,55160,1448,2273361,138
118.684179000,3054,52,10.0.0.2,55160,90.130.70.73,80,0,138,2270465
118.704044000,3055,1500,90.130.70.73,80,10.0.0.2,55160,1448,2274809,138
118.801503000,3056,1500,90.130.70.73,80,10.0.0.2,55160,1448,2277705,138
118.801629000,3057,1500,90.130.70.73,80,10.0.0.2,55160,1448,2276257,138
118.808973000,3058,52,10.0.0.2,55160,90.130.70.73,80,0,138,2273361
118.920860000,3059,1500,90.130.70.73,80,10.0.0.2,55160,1448,2279153,138
118.921011000,3060,1500,90.130.70.73,80,10.0.0.2,55160,1448,2280601,138
118.934765000,3061,52,10.0.0.2,55160,90.130.70.73,80,0,138,2276257
118.995599000,3062,52,10.0.0.2,55160,90.130.70.73,80,0,138,2276257
119.045613000,3063,1500,90.130.70.73,80,10.0.0.2,55160,1448,2282049,138
119.045650000,3064,1500,90.130.70.73,80,10.0.0.2,55160,1448,2283497,138
119.059660000,3065,52,10.0.0.2,55160,90.130.70.73,80,0,138,2279153
119.171234000,3066,1500,90.130.70.73,80,10.0.0.2,55160,1448,2284945,138
119.171315000,3067,1500,90.130.70.73,80,10.0.0.2,55160,1448,2286393,138
119.182851000,3068,52,10.0.0.2,55160,90.130.70.73,80,0,138,2282049
119.243238000,3069,1500,90.130.70.73,80,10.0.0.2,55160,1448,2287841,138
119.245572000,3070,52,10.0.0.2,55160,90.130.70.73,80,0,138,2284945
119.303264000,3071,1500,90.130.70.73,80,10.0.0.2,55160,1448,2289289,138
119.303363000,3072,1500,90.130.70.73,80,10.0.0.2,55160,1448,2290737,138
119.371297000,3073,52,10.0.0.2,55160,90.130.70.73,80,0,138,2287841
119.423615000,3074,1500,90.130.70.73,80,10.0.0.2,55160,1448,2293633,138
119.423696000,3075,1500,90.130.70.73,80,10.0.0.2,55160,1448,2292185,138
119.485210000,3076,1500,90.130.70.73,80,10.0.0.2,55160,1448,2295081,138
119.485273000,3077,1500,90.130.70.73,80,10.0.0.2,55160,1448,2296529,138
119.495693000,3078,52,10.0.0.2,55160,90.130.70.73,80,0,138,2290737
119.621723000,3079,52,10.0.0.2,55160,90.130.70.73,80,0,138,2292185
119.622201000,3080,1500,90.130.70.73,80,10.0.0.2,55160,1448,2297977,138
119.622293000,3081,1500,90.130.70.73,80,10.0.0.2,55160,1448,2299425,138
119.683704000,3082,52,10.0.0.2,55160,90.130.70.73,80,0,138,2295081
119.732453000,3083,1500,90.130.70.73,80,10.0.0.2,55160,1448,2300873,138
119.732549000,3084,1500,90.130.70.73,80,10.0.0.2,55160,1448,2302321,138
119.808276000,3085,52,10.0.0.2,55160,90.130.70.73,80,0,138,2297977
119.858505000,3086,1500,90.130.70.73,80,10.0.0.2,55160,1448,2303769,138
119.858613000,3087,1500,90.130.70.73,80,10.0.0.2,55160,1448,2305217,138
119.921860000,3088,1500,90.130.70.73,80,10.0.0.2,55160,1448,2306665,138
119.921921000,3089,1500,90.130.70.73,80,10.0.0.2,55160,1448,2308113,138
119.932958000,3090,52,10.0.0.2,55160,90.130.70.73,80,0,138,2300873
120.047139000,3091,1500,90.130.70.73,80,10.0.0.2,55160,1448,2311009,138
120.047256000,3092,1500,90.130.70.73,80,10.0.0.2,55160,1448,2309561,138
120.058857000,3093,52,10.0.0.2,55160,90.130.70.73,80,0,138,2303769
120.169382000,3094,1500,90.130.70.73,80,10.0.0.2,55160,1448,2312457,138
120.170816000,3095,1500,90.130.70.73,80,10.0.0.2,55160,1448,2313905,138
120.183410000,3096,52,10.0.0.2,55160,90.130.70.73,80,0,138,2306665
120.244481000,3097,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.296284000,3098,1500,90.130.70.73,80,10.0.0.2,55160,1448,2315353,138
120.296401000,3099,1500,90.130.70.73,80,10.0.0.2,55160,1448,2316801,138
120.308852000,3100,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.370326000,3101,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.420750000,3102,1500,90.130.70.73,80,10.0.0.2,55160,1448,2318249,138
120.420827000,3103,1500,90.130.70.73,80,10.0.0.2,55160,1448,2319697,138
120.433076000,3104,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.487835000,3105,1500,90.130.70.73,80,10.0.0.2,55160,1448,2321145,138
120.487903000,3106,1500,90.130.70.73,80,10.0.0.2,55160,1448,2322593,138
120.494816000,3107,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.547137000,3108,1500,90.130.70.73,80,10.0.0.2,55160,1448,2324041,138
120.557708000,3109,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.606967000,3110,1500,90.130.70.73,80,10.0.0.2,55160,1448,2325489,138
120.619929000,3111,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.671747000,3112,1500,90.130.70.73,80,10.0.0.2,55160,1448,2308113,138
120.683253000,3113,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.734956000,3114,1500,90.130.70.73,80,10.0.0.2,55160,1448,2326937,138
120.745734000,3115,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.808383000,3116,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.859565000,3117,1500,90.130.70.73,80,10.0.0.2,55160,1448,2328385,138
120.870350000,3118,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.919743000,3119,1500,90.130.70.73,80,10.0.0.2,55160,1448,2329833,138
120.933257000,3120,52,10.0.0.2,55160,90.130.70.73,80,0,138,2308113
120.995111000,3121,52,10.0.0.2,55160,90.130.70.73,80,0,138,2326937
121.113825000,3122,1500,90.130.70.73,80,10.0.0.2,55160,1448,2331281,138
121.120081000,3123,52,10.0.0.2,55160,90.130.70.73,80,0,138,2329833
121.175117000,3124,1500,90.130.70.73,80,10.0.0.2,55160,1448,2332729,138
121.180977000,3125,52,10.0.0.2,55160,90.130.70.73,80,0,138,2331281
121.230324000,3126,1500,90.130.70.73,80,10.0.0.2,55160,1448,2334177,138
121.231721000,3127,1500,90.130.70.73,80,10.0.0.2,55160,1448,2335625,138
121.307459000,3128,52,10.0.0.2,55160,90.130.70.73,80,0,138,2334177
121.357968000,3129,1500,90.130.70.73,80,10.0.0.2,55160,1448,2337073,138
121.358126000,3130,1500,90.130.70.73,80,10.0.0.2,55160,1448,2338521,138
121.383415000,3131,1500,90.130.70.73,80,10.0.0.2,55160,1448,2339969,138
121.408708000,3132,1500,90.130.70.73,80,10.0.0.2,55160,1448,2341417,138
121.408759000,3133,1500,90.130.70.73,80,10.0.0.2,55160,1448,2342865,138
121.432108000,3134,52,10.0.0.2,55160,90.130.70.73,80,0,138,2337073
121.489990000,3135,1500,90.130.70.73,80,10.0.0.2,55160,1448,2344313,138
121.490061000,3136,1500,90.130.70.73,80,10.0.0.2,55160,1448,2345761,138
121.547882000,3137,1500,90.130.70.73,80,10.0.0.2,55160,1448,2348657,138
121.547969000,3138,1500,90.130.70.73,80,10.0.0.2,55160,1448,2347209,138
121.557719000,3139,52,10.0.0.2,55160,90.130.70.73,80,0,138,2339969
121.671959000,3140,1500,90.130.70.73,80,10.0.0.2,55160,1448,2350105,138
121.672036000,3141,1500,90.130.70.73,80,10.0.0.2,55160,1448,2351553,138
121.682821000,3142,52,10.0.0.2,55160,90.130.70.73,80,0,138,2342865
121.796849000,3143,1500,90.130.70.73,80,10.0.0.2,55160,1448,2353001,138
121.796933000,3144,1500,90.130.70.73,80,10.0.0.2,55160,1448,2354449,138
121.807606000,3145,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
121.870109000,3146,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
121.923460000,3147,1500,90.130.70.73,80,10.0.0.2,55160,1448,2355897,138
121.923536000,3148,1500,90.130.70.73,80,10.0.0.2,55160,1448,2357345,138
121.932642000,3149,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
121.994231000,3150,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.047341000,3151,1500,90.130.70.73,80,10.0.0.2,55160,1448,2358793,138
122.047450000,3152,1500,90.130.70.73,80,10.0.0.2,55160,1448,2360241,138
122.057485000,3153,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.057575000,3154,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.107163000,3155,1500,90.130.70.73,80,10.0.0.2,55160,1448,2361689,138
122.119210000,3156,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.169926000,3157,1500,90.130.70.73,80,10.0.0.2,55160,1448,2363137,138
122.182224000,3158,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.232245000,3159,1500,90.130.70.73,80,10.0.0.2,55160,1448,2345761,138
122.244041000,3160,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.298520000,3161,1500,90.130.70.73,80,10.0.0.2,55160,1448,2364585,138
122.308893000,3162,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.362323000,3163,1500,90.130.70.73,80,10.0.0.2,55160,1448,2366033,138
122.369801000,3164,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.421773000,3165,1500,90.130.70.73,80,10.0.0.2,55160,1448,2367481,138
122.432421000,3166,52,10.0.0.2,55160,90.130.70.73,80,0,138,2345761
122.494142000,3167,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.557500000,3168,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.606857000,3169,1500,90.130.70.73,80,10.0.0.2,55160,1448,2368929,138
122.619224000,3170,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.670976000,3171,1500,90.130.70.73,80,10.0.0.2,55160,1448,2370377,138
122.682455000,3172,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.733185000,3173,1500,90.130.70.73,80,10.0.0.2,55160,1448,2347209,138
122.733296000,3174,1500,90.130.70.73,80,10.0.0.2,55160,1448,2371825,138
122.743770000,3175,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.795840000,3176,1500,90.130.70.73,80,10.0.0.2,55160,1448,2373273,138
122.806916000,3177,52,10.0.0.2,55160,90.130.70.73,80,0,138,2347209
122.862044000,3178,1500,90.130.70.73,80,10.0.0.2,55160,1448,2374721,138
122.869246000,3179,52,10.0.0.2,55160,90.130.70.73,80,0,138,2371825
122.919228000,3180,1500,90.130.70.73,80,10.0.0.2,55160,1448,2376169,138
122.984662000,3181,1500,90.130.70.73,80,10.0.0.2,55160,1448,2377617,138
122.994742000,3182,52,10.0.0.2,55160,90.130.70.73,80,0,138,2374721
123.045843000,3183,1500,90.130.70.73,80,10.0.0.2,55160,1448,2379065,138
123.056352000,3184,52,10.0.0.2,55160,90.130.70.73,80,0,138,2377617
123.129029000,3185,1500,90.130.70.73,80,10.0.0.2,55160,1448,2380513,138
123.180796000,3186,52,10.0.0.2,55160,90.130.70.73,80,0,138,2380513
123.231257000,3187,1500,90.130.70.73,80,10.0.0.2,55160,1448,2381961,138
123.231342000,3188,1500,90.130.70.73,80,10.0.0.2,55160,1448,2383409,138
123.316008000,3189,1500,90.130.70.73,80,10.0.0.2,55160,1448,2384857,138
123.316113000,3190,1500,90.130.70.73,80,10.0.0.2,55160,1448,2386305,138
123.369808000,3191,52,10.0.0.2,55160,90.130.70.73,80,0,138,2383409
123.417653000,3192,1500,90.130.70.73,80,10.0.0.2,55160,1448,2387753,138
123.417677000,3193,1500,90.130.70.73,80,10.0.0.2,55160,1448,2389201,138
123.494463000,3194,52,10.0.0.2,55160,90.130.70.73,80,0,138,2386305
123.606451000,3195,1500,90.130.70.73,80,10.0.0.2,55160,1448,2392097,138
123.606503000,3196,1500,90.130.70.73,80,10.0.0.2,55160,1448,2390649,138
123.619408000,3197,52,10.0.0.2,55160,90.130.70.73,80,0,138,2389201
123.635186000,3198,1500,90.130.70.73,80,10.0.0.2,55160,1448,2393545,138
123.635269000,3199,1500,90.130.70.73,80,10.0.0.2,55160,1448,2394993,138
123.730483000,3200,1500,90.130.70.73,80,10.0.0.2,55160,1448,2396441,138
123.730540000,3201,1500,90.130.70.73,80,10.0.0.2,55160,1448,2397889,138
123.744749000,3202,52,10.0.0.2,55160,90.130.70.73,80,0,138,2390649
123.806495000,3203,52,10.0.0.2,55160,90.130.70.73,80,0,138,2393545
123.859234000,3204,1500,90.130.70.73,80,10.0.0.2,55160,1448,2399337,138
123.859308000,3205,1500,90.130.70.73,80,10.0.0.2,55160,1448,2400785,138
123.930673000,3206,52,10.0.0.2,55160,90.130.70.73,80,0,138,2396441
123.986993000,3207,1500,90.130.70.73,80,10.0.0.2,55160,1448,2402233,138
123.987111000,3208,1500,90.130.70.73,80,10.0.0.2,55160,1448,2403681,138
123.993437000,3209,52,10.0.0.2,55160,90.130.70.73,80,0,138,2399337
124.045643000,3210,1500,90.130.70.73,80,10.0.0.2,55160,1448,2406577,138
124.045761000,3211,1500,90.130.70.73,80,10.0.0.2,55160,1448,2405129,138
124.118125000,3212,52,10.0.0.2,55160,90.130.70.73,80,0,138,2402233
124.171071000,3213,1500,90.130.70.73,80,10.0.0.2,55160,1448,2409473,138
124.171175000,3214,1500,90.130.70.73,80,10.0.0.2,55160,1448,2408025,138
124.229677000,3215,1500,90.130.70.73,80,10.0.0.2,55160,1448,2410921,138
124.229732000,3216,1500,90.130.70.73,80,10.0.0.2,55160,1448,2412369,138
124.243198000,3217,52,10.0.0.2,55160,90.130.70.73,80,0,138,2405129
124.306543000,3218,52,10.0.0.2,55160,90.130.70.73,80,0,138,2405129
124.356417000,3219,1500,90.130.70.73,80,10.0.0.2,55160,1448,2413817,138
124.356486000,3220,1500,90.130.70.73,80,10.0.0.2,55160,1448,2415265,138
124.367884000,3221,52,10.0.0.2,55160,90.130.70.73,80,0,138,2408025
124.431025000,3222,52,10.0.0.2,55160,90.130.70.73,80,0,138,2408025
122.258456000,3223,1500,90.130.70.73,80,10.0.0.2,55160,1448,2416713,138
122.260035000,3224,1500,90.130.70.73,80,10.0.0.2,55160,1448,2418161,138
122.323457000,3225,1500,90.130.70.73,80,10.0.0.2,55160,1448,2419609,138
122.391558000,3226,1500,90.130.70.73,80,10.0.0.2,55160,1448,2421057,138
122.391688000,3227,1500,90.130.70.73,80,10.0.0.2,55160,1448,2422505,138
123.156315000,3228,1500,90.130.70.73,80,10.0.0.2,55160,1448,2408025,138
124.558351000,3229,52,10.0.0.2,55160,90.130.70.73,80,0,138,2410921
124.616919000,3230,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.616982000,3231,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.681580000,3232,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.722059000,3233,1500,90.130.70.73,80,10.0.0.2,55160,1448,2408025,138
124.743451000,3234,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.804981000,3235,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.837990000,3236,1500,90.130.70.73,80,10.0.0.2,55160,1448,2425401,138
124.838090000,3237,1500,90.130.70.73,80,10.0.0.2,55160,1448,2423953,138
124.867942000,3238,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
124.885444000,3239,1500,90.130.70.73,80,10.0.0.2,55160,1448,2426849,138
124.885559000,3240,1500,90.130.70.73,80,10.0.0.2,55160,1448,2428297,138
124.993605000,3241,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
125.009720000,3242,1500,90.130.70.73,80,10.0.0.2,55160,1448,2429745,138
125.009792000,3243,1500,90.130.70.73,80,10.0.0.2,55160,1448,2412369,138
125.054494000,3244,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
125.071527000,3245,1500,90.130.70.73,80,10.0.0.2,55160,1448,2431193,138
125.118019000,3246,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
125.180762000,3247,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
125.243433000,3248,52,10.0.0.2,55160,90.130.70.73,80,0,138,2412369
125.275776000,3249,1500,90.130.70.73,80,10.0.0.2,55160,1448,2432641,138
125.305441000,3250,52,10.0.0.2,55160,90.130.70.73,80,0,138,2419609
125.328106000,3251,1500,90.130.70.73,80,10.0.0.2,55160,1448,2434089,138
125.368902000,3252,52,10.0.0.2,55160,90.130.70.73,80,0,138,2419609
125.430612000,3253,52,10.0.0.2,55160,90.130.70.73,80,0,138,2419609
125.493689000,3254,52,10.0.0.2,55160,90.130.70.73,80,0,138,2419609
125.604895000,3255,1500,90.130.70.73,80,10.0.0.2,55160,1448,2435537,138
125.605029000,3256,1500,90.130.70.73,80,10.0.0.2,55160,1448,2419609,138
125.605038000,3257,1500,90.130.70.73,80,10.0.0.2,55160,1448,2436985,138
125.616093000,3258,1500,90.130.70.73,80,10.0.0.2,55160,1448,2438433,138
125.708698000,3259,1500,90.130.70.73,80,10.0.0.2,55160,1448,2439881,138
125.742741000,3260,52,10.0.0.2,55160,90.130.70.73,80,0,138,2419609
125.781477000,3261,1500,90.130.70.73,80,10.0.0.2,55160,1448,2441329,138
125.804668000,3262,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
125.804765000,3263,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
125.867318000,3264,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
125.930903000,3265,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
125.992330000,3266,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
126.011834000,3267,1500,90.130.70.73,80,10.0.0.2,55160,1448,2442777,138
126.142914000,3268,1500,90.130.70.73,80,10.0.0.2,55160,1448,2421057,138
126.143047000,3269,1500,90.130.70.73,80,10.0.0.2,55160,1448,2444225,138
126.143058000,3270,1500,90.130.70.73,80,10.0.0.2,55160,1448,2445673,138
126.143065000,3271,1500,90.130.70.73,80,10.0.0.2,55160,1448,2447121,138
126.179760000,3272,52,10.0.0.2,55160,90.130.70.73,80,0,138,2421057
126.202694000,3273,1500,90.130.70.73,80,10.0.0.2,55160,1448,2448569,138
126.257290000,3274,1500,90.130.70.73,80,10.0.0.2,55160,1448,2450017,138
126.305262000,3275,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.367335000,3276,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.429788000,3277,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.449598000,3278,1500,90.130.70.73,80,10.0.0.2,55160,1448,2451465,138
126.492083000,3279,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.555023000,3280,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.576990000,3281,1500,90.130.70.73,80,10.0.0.2,55160,1448,2422505,138
126.577047000,3282,1500,90.130.70.73,80,10.0.0.2,55160,1448,2452913,138
126.616653000,3283,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.623704000,3284,1500,90.130.70.73,80,10.0.0.2,55160,1448,2454361,138
126.676091000,3285,1500,90.130.70.73,80,10.0.0.2,55160,1448,2455809,138
126.679155000,3286,52,10.0.0.2,55160,90.130.70.73,80,0,138,2422505
126.735959000,3287,1500,90.130.70.73,80,10.0.0.2,55160,1448,2457257,138
126.742890000,3288,52,10.0.0.2,55160,90.130.70.73,80,0,138,2452913
126.805601000,3289,52,10.0.0.2,55160,90.130.70.73,80,0,138,2454361
126.807409000,3290,1500,90.130.70.73,80,10.0.0.2,55160,1448,2458705,138
126.859672000,3291,1500,90.130.70.73,80,10.0.0.2,55160,1448,2460153,138
126.866977000,3292,52,10.0.0.2,55160,90.130.70.73,80,0,138,2457257
126.914724000,3293,1500,90.130.70.73,80,10.0.0.2,55160,1448,2461601,138
126.993054000,3294,52,10.0.0.2,55160,90.130.70.73,80,0,138,2460153
127.041106000,3295,1500,90.130.70.73,80,10.0.0.2,55160,1448,2463049,138
127.041223000,3296,1500,90.130.70.73,80,10.0.0.2,55160,1448,2464497,138
127.103381000,3297,1500,90.130.70.73,80,10.0.0.2,55160,1448,2465945,138
127.103476000,3298,1500,90.130.70.73,80,10.0.0.2,55160,1448,2467393,138
127.117461000,3299,52,10.0.0.2,55160,90.130.70.73,80,0,138,2463049
127.229685000,3300,1500,90.130.70.73,80,10.0.0.2,55160,1448,2468841,138
127.229789000,3301,1500,90.130.70.73,80,10.0.0.2,55160,1448,2470289,138
