frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
8.885164000,0.014708000,288,1436,148.113.1.33,443,10.0.0.2,56158,1384,176991,676
8.932145000,0.046981000,289,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
8.932207000,0.000062000,290,52,10.0.0.2,56158,148.113.1.33,443,0,676,157615
8.951185000,0.018978000,291,1436,148.113.1.33,443,10.0.0.2,56158,1384,178375,676
8.995239000,0.044054000,292,52,10.0.0.2,56158,148.113.1.33,443,0,676,174223
9.015005000,0.019766000,293,1436,148.113.1.33,443,10.0.0.2,56158,1384,179759,676
9.015147000,0.000142000,294,1436,148.113.1.33,443,10.0.0.2,56158,1384,181143,676
9.056925000,0.041778000,295,52,10.0.0.2,56158,148.113.1.33,443,0,676,175607
9.075370000,0.018445000,296,1436,148.113.1.33,443,10.0.0.2,56158,1384,182527,676
9.119371000,0.044001000,297,52,10.0.0.2,56158,148.113.1.33,443,0,676,176991
9.137444000,0.018073000,298,1436,148.113.1.33,443,10.0.0.2,56158,1384,183911,676
9.181960000,0.044516000,299,52,10.0.0.2,56158,148.113.1.33,443,0,676,178375
9.182010000,0.000050000,300,52,10.0.0.2,56158,148.113.1.33,443,0,676,179759
9.200623000,0.018613000,301,1436,148.113.1.33,443,10.0.0.2,56158,1384,185295,676
9.200704000,0.000081000,302,1436,148.113.1.33,443,10.0.0.2,56158,1384,186679,676
9.243786000,0.043082000,303,52,10.0.0.2,56158,148.113.1.33,443,0,676,181143
9.262730000,0.018944000,304,1436,148.113.1.33,443,10.0.0.2,56158,1384,188063,676
9.262844000,0.000114000,305,1436,148.113.1.33,443,10.0.0.2,56158,1384,189447,676
9.307198000,0.044354000,306,52,10.0.0.2,56158,148.113.1.33,443,0,676,182527
9.325524000,0.018326000,307,1436,148.113.1.33,443,10.0.0.2,56158,1384,190831,676
9.368795000,0.043271000,308,52,10.0.0.2,56158,148.113.1.33,443,0,676,183911
9.386298000,0.017503000,309,1436,148.113.1.33,443,10.0.0.2,56158,1384,192215,676
9.431250000,0.044952000,310,52,10.0.0.2,56158,148.113.1.33,443,0,676,185295
