frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
7.461138000,0.108152000,156,52,10.0.0.2,38072,148.113.1.33,443,0,676,78727
7.476970000,0.015832000,157,1436,148.113.1.33,443,10.0.0.2,38072,1384,84263,676
7.477022000,0.000052000,158,1436,148.113.1.33,443,10.0.0.2,38072,1384,85647,676
7.477027000,0.000005000,159,1436,148.113.1.33,443,10.0.0.2,38072,1384,87031,676
7.477029000,0.000002000,160,1436,148.113.1.33,443,10.0.0.2,38072,1384,88415,676
7.523127000,0.046098000,161,52,10.0.0.2,40378,148.113.1.33,80,0,144,372
7.539936000,0.016809000,162,1436,148.113.1.33,443,10.0.0.2,38072,1384,89799,676
7.540005000,0.000069000,163,1436,148.113.1.33,443,10.0.0.2,38072,1384,91183,676
7.586920000,0.046915000,164,52,10.0.0.2,38072,148.113.1.33,443,0,676,80111
7.648682000,0.061762000,165,52,10.0.0.2,38072,148.113.1.33,443,0,676,82879
7.665730000,0.017048000,166,1436,148.113.1.33,443,10.0.0.2,38072,1384,92567,676
7.665814000,0.000084000,167,1436,148.113.1.33,443,10.0.0.2,38072,1384,93951,676
7.712212000,0.046398000,168,52,10.0.0.2,38072,148.113.1.33,443,0,676,84263
7.727314000,0.015102000,169,1436,148.113.1.33,443,10.0.0.2,38072,1384,95335,676
7.727469000,0.000155000,170,1436,148.113.1.33,443,10.0.0.2,38072,1384,96719,676
7.774080000,0.046611000,171,52,10.0.0.2,38072,148.113.1.33,443,0,676,85647
7.791240000,0.017160000,172,1436,148.113.1.33,443,10.0.0.2,38072,1384,98103,676
7.835903000,0.044663000,173,52,10.0.0.2,38072,148.113.1.33,443,0,676,87031
7.852938000,0.017035000,174,1436,148.113.1.33,443,10.0.0.2,38072,1384,99487,676
7.853016000,0.000078000,175,1436,148.113.1.33,443,10.0.0.2,38072,1384,100871,676
7.898214000,0.045198000,176,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
7.915221000,0.017007000,177,1436,148.113.1.33,443,10.0.0.2,38072,1384,102255,676
7.961311000,0.046090000,178,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
7.978806000,0.017495000,179,1436,148.113.1.33,443,10.0.0.2,38072,1384,103639,676
