_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
05:21:45.783097,0.976849000,0.976849000,517,296,172.26.191.172,8081,100.64.0.2,32796,244,71737,1
05:21:45.783107,0.976859000,0.976859000,518,296,172.26.191.172,8081,100.64.0.2,32796,244,71981,1
05:21:45.784411,0.978163000,0.978163000,519,296,172.26.191.172,8081,100.64.0.2,32796,244,72225,1
05:21:45.784425,0.978177000,0.978177000,520,296,172.26.191.172,8081,100.64.0.2,32796,244,72469,1
05:21:45.786751,0.980503000,0.980503000,521,296,172.26.191.172,8081,100.64.0.2,32796,244,72713,1
05:21:45.794348,0.988100000,0.988100000,522,80,100.64.0.2,32796,172.26.191.172,8081,0,1,36113
05:21:45.794356,0.988108000,0.988108000,523,80,100.64.0.2,32796,172.26.191.172,8081,0,1,36357
05:21:45.794683,0.988435000,0.988435000,524,296,172.26.191.172,8081,100.64.0.2,32796,244,72957,1
05:21:45.794692,0.988444000,0.988444000,525,296,172.26.191.172,8081,100.64.0.2,32796,244,73201,1
05:21:45.796001,0.989753000,0.989753000,526,296,172.26.191.172,8081,100.64.0.2,32796,244,73445,1
05:21:45.796015,0.989767000,0.989767000,527,296,172.26.191.172,8081,100.64.0.2,32796,244,73689,1
05:21:45.798292,0.992044000,0.992044000,528,296,172.26.191.172,8081,100.64.0.2,32796,244,73933,1
05:21:45.798306,0.992058000,0.992058000,529,296,172.26.191.172,8081,100.64.0.2,32796,244,74177,1
05:21:45.800530,0.994282000,0.994282000,530,296,172.26.191.172,8081,100.64.0.2,32796,244,74421,1
05:21:45.806449,1.000201000,1.000201000,531,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.806458,1.000210000,1.000210000,532,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.806461,1.000213000,1.000213000,533,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.806464,1.000216000,1.000216000,534,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.806797,1.000549000,1.000549000,535,296,172.26.191.172,8081,100.64.0.2,32796,244,74665,1
05:21:45.807473,1.001225000,1.001225000,536,296,172.26.191.172,8081,100.64.0.2,32796,244,74909,1
05:21:45.818329,1.012081000,1.012081000,537,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.818632,1.012384000,1.012384000,538,296,172.26.191.172,8081,100.64.0.2,32796,244,75153,1
05:21:45.818642,1.012394000,1.012394000,539,296,172.26.191.172,8081,100.64.0.2,32796,244,75397,1
05:21:45.820110,1.013862000,1.013862000,540,296,172.26.191.172,8081,100.64.0.2,32796,244,75641,1
05:21:45.820123,1.013875000,1.013875000,541,296,172.26.191.172,8081,100.64.0.2,32796,244,75885,1
05:21:45.822649,1.016401000,1.016401000,542,296,172.26.191.172,8081,100.64.0.2,32796,244,76129,1
05:21:45.830307,1.024059000,1.024059000,543,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42701
05:21:45.830652,1.024404000,1.024404000,544,296,172.26.191.172,8081,100.64.0.2,32796,244,76373,1
05:21:45.830662,1.024414000,1.024414000,545,296,172.26.191.172,8081,100.64.0.2,32796,244,76617,1
05:21:45.832027,1.025779000,1.025779000,546,296,172.26.191.172,8081,100.64.0.2,32796,244,76861,1
05:21:45.832041,1.025793000,1.025793000,547,296,172.26.191.172,8081,100.64.0.2,32796,244,77105,1
05:21:45.834515,1.028267000,1.028267000,548,296,172.26.191.172,8081,100.64.0.2,32796,244,77349,1
05:21:45.842476,1.036228000,1.036228000,549,80,100.64.0.2,32796,172.26.191.172,8081,0,1,42945
05:21:45.842497,1.036249000,1.036249000,550,80,100.64.0.2,32796,172.26.191.172,8081,0,1,43189
05:21:45.842504,1.036256000,1.036256000,551,80,100.64.0.2,32796,172.26.191.172,8081,0,1,43433
05:21:45.842508,1.036260000,1.036260000,552,80,100.64.0.2,32796,172.26.191.172,8081,0,1,43677
05:21:45.842885,1.036637000,1.036637000,553,296,172.26.191.172,8081,100.64.0.2,32796,244,77593,1
05:21:45.842894,1.036646000,1.036646000,554,296,172.26.191.172,8081,100.64.0.2,32796,244,77837,1
05:21:45.844125,1.037877000,1.037877000,555,296,172.26.191.172,8081,100.64.0.2,32796,244,78081,1
05:21:45.844138,1.037890000,1.037890000,556,296,172.26.191.172,8081,100.64.0.2,32796,244,78325,1
05:21:45.846371,1.040123000,1.040123000,557,296,172.26.191.172,8081,100.64.0.2,32796,244,78569,1
05:21:45.846379,1.040131000,1.040131000,558,296,172.26.191.172,8081,100.64.0.2,32796,244,78813,1
05:21:45.848847,1.042599000,1.042599000,559,296,172.26.191.172,8081,100.64.0.2,32796,244,79057,1
05:21:45.848861,1.042613000,1.042613000,560,296,172.26.191.172,8081,100.64.0.2,32796,244,79301,1
05:21:45.854410,1.048162000,1.048162000,561,80,100.64.0.2,32796,172.26.191.172,8081,0,1,45141
05:21:45.854419,1.048171000,1.048171000,562,80,100.64.0.2,32796,172.26.191.172,8081,0,1,45385
05:21:45.854422,1.048174000,1.048174000,563,80,100.64.0.2,32796,172.26.191.172,8081,0,1,45629
05:21:45.854425,1.048177000,1.048177000,564,80,100.64.0.2,32796,172.26.191.172,8081,0,1,45873
05:21:45.854428,1.048180000,1.048180000,565,80,100.64.0.2,32796,172.26.191.172,8081,0,1,46117
05:21:45.854751,1.048503000,1.048503000,566,296,172.26.191.172,8081,100.64.0.2,32796,244,79545,1
05:21:45.855396,1.049148000,1.049148000,567,296,172.26.191.172,8081,100.64.0.2,32796,244,79789,1
05:21:45.855404,1.049156000,1.049156000,568,296,172.26.191.172,8081,100.64.0.2,32796,244,80033,1
05:21:45.857758,1.051510000,1.051510000,569,296,172.26.191.172,8081,100.64.0.2,32796,244,80277,1
05:21:45.857772,1.051524000,1.051524000,570,296,172.26.191.172,8081,100.64.0.2,32796,244,80521,1
05:21:45.866600,1.060352000,1.060352000,571,72,100.64.0.2,32796,172.26.191.172,8081,0,1,52461
05:21:45.866610,1.060362000,1.060362000,572,72,100.64.0.2,32796,172.26.191.172,8081,0,1,52461
05:21:45.866615,1.060367000,1.060367000,573,72,100.64.0.2,32796,172.26.191.172,8081,0,1,52461
05:21:45.866618,1.060370000,1.060370000,574,72,100.64.0.2,32796,172.26.191.172,8081,0,1,52461
05:21:45.866951,1.060703000,1.060703000,575,296,172.26.191.172,8081,100.64.0.2,32796,244,80765,1
05:21:45.867771,1.061523000,1.061523000,576,296,172.26.191.172,8081,100.64.0.2,32796,244,81009,1
05:21:45.867785,1.061537000,1.061537000,577,296,172.26.191.172,8081,100.64.0.2,32796,244,81253,1
05:21:45.875313,1.069065000,,578,40,100.64.0.1,,224.0.0.22
05:21:45.878673,1.072425000,1.072425000,579,72,100.64.0.2,32796,172.26.191.172,8081,0,1,52461
05:21:45.878985,1.072737000,1.072737000,580,296,172.26.191.172,8081,100.64.0.2,32796,244,81497,1
05:21:45.878994,1.072746000,1.072746000,581,296,172.26.191.172,8081,100.64.0.2,32796,244,81741,1
05:21:45.880441,1.074193000,1.074193000,582,296,172.26.191.172,8081,100.64.0.2,32796,244,81985,1
05:21:45.880455,1.074207000,1.074207000,583,296,172.26.191.172,8081,100.64.0.2,32796,244,82229,1
05:21:45.882933,1.076685000,1.076685000,584,296,172.26.191.172,8081,100.64.0.2,32796,244,82473,1
05:21:45.890713,1.084465000,1.084465000,585,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.890723,1.084475000,1.084475000,586,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.890727,1.084479000,1.084479000,587,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.890730,1.084482000,1.084482000,588,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.891080,1.084832000,1.084832000,589,296,172.26.191.172,8081,100.64.0.2,32796,244,82717,1
05:21:45.891089,1.084841000,1.084841000,590,296,172.26.191.172,8081,100.64.0.2,32796,244,82961,1
05:21:45.892588,1.086340000,1.086340000,591,296,172.26.191.172,8081,100.64.0.2,32796,244,83205,1
05:21:45.902802,1.096554000,1.096554000,592,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.903231,1.096983000,1.096983000,593,296,172.26.191.172,8081,100.64.0.2,32796,244,83449,1
05:21:45.903240,1.096992000,1.096992000,594,296,172.26.191.172,8081,100.64.0.2,32796,244,83693,1
05:21:45.904682,1.098434000,1.098434000,595,296,172.26.191.172,8081,100.64.0.2,32796,244,83937,1
05:21:45.904695,1.098447000,1.098447000,596,296,172.26.191.172,8081,100.64.0.2,32796,244,84181,1
05:21:45.907354,1.101106000,1.101106000,597,296,172.26.191.172,8081,100.64.0.2,32796,244,84425,1
05:21:45.914448,1.108200000,1.108200000,598,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.914792,1.108544000,1.108544000,599,296,172.26.191.172,8081,100.64.0.2,32796,244,84669,1
05:21:45.914802,1.108554000,1.108554000,600,296,172.26.191.172,8081,100.64.0.2,32796,244,84913,1
05:21:45.916237,1.109989000,1.109989000,601,296,172.26.191.172,8081,100.64.0.2,32796,244,85157,1
05:21:45.916250,1.110002000,1.110002000,602,296,172.26.191.172,8081,100.64.0.2,32796,244,85401,1
05:21:45.918812,1.112564000,1.112564000,603,296,172.26.191.172,8081,100.64.0.2,32796,244,85645,1
05:21:45.926160,1.119912000,1.119912000,604,64,100.64.0.2,32796,172.26.191.172,8081,0,1,57585
05:21:45.926630,1.120382000,1.120382000,605,296,172.26.191.172,8081,100.64.0.2,32796,244,85889,1
05:21:45.926644,1.120396000,1.120396000,606,296,172.26.191.172,8081,100.64.0.2,32796,244,86133,1
05:21:45.927880,1.121632000,1.121632000,607,296,172.26.191.172,8081,100.64.0.2,32796,244,86377,1
05:21:45.927893,1.121645000,1.121645000,608,296,172.26.191.172,8081,100.64.0.2,32796,244,86621,1
05:21:45.930351,1.124103000,1.124103000,609,296,172.26.191.172,8081,100.64.0.2,32796,244,86865,1
05:21:45.938311,1.132063000,1.132063000,610,52,100.64.0.2,32796,172.26.191.172,8081,0,1,71249
05:21:45.938322,1.132074000,1.132074000,611,52,100.64.0.2,32796,172.26.191.172,8081,0,1,71737
05:21:45.938326,1.132078000,1.132078000,612,52,100.64.0.2,32796,172.26.191.172,8081,0,1,71981
05:21:45.938727,1.132479000,1.132479000,613,296,172.26.191.172,8081,100.64.0.2,32796,244,87109,1
05:21:45.938736,1.132488000,1.132488000,614,296,172.26.191.172,8081,100.64.0.2,32796,244,87353,1
05:21:45.940723,1.134475000,1.134475000,615,296,172.26.191.172,8081,100.64.0.2,32796,244,87597,1
05:21:45.940736,1.134488000,1.134488000,616,296,172.26.191.172,8081,100.64.0.2,32796,244,87841,1
05:21:45.944754,1.138506000,1.138506000,617,296,172.26.191.172,8081,100.64.0.2,32796,244,88085,1
05:21:45.944769,1.138521000,1.138521000,618,296,172.26.191.172,8081,100.64.0.2,32796,244,88329,1
05:21:45.948734,1.142486000,1.142486000,619,296,172.26.191.172,8081,100.64.0.2,32796,244,88573,1
05:21:45.948747,1.142499000,1.142499000,620,296,172.26.191.172,8081,100.64.0.2,32796,244,88817,1
05:21:45.952056,1.145808000,1.145808000,621,52,100.64.0.2,32796,172.26.191.172,8081,0,1,72225
05:21:45.952062,1.145814000,1.145814000,622,52,100.64.0.2,32796,172.26.191.172,8081,0,1,72469
05:21:45.952065,1.145817000,1.145817000,623,52,100.64.0.2,32796,172.26.191.172,8081,0,1,72713
05:21:45.952068,1.145820000,1.145820000,624,52,100.64.0.2,32796,172.26.191.172,8081,0,1,72957
05:21:45.952071,1.145823000,1.145823000,625,52,100.64.0.2,32796,172.26.191.172,8081,0,1,73201
05:21:45.952661,1.146413000,1.146413000,626,296,172.26.191.172,8081,100.64.0.2,32796,244,89061,1
05:21:45.952675,1.146427000,1.146427000,627,296,172.26.191.172,8081,100.64.0.2,32796,244,89305,1
05:21:45.956611,1.150363000,1.150363000,628,296,172.26.191.172,8081,100.64.0.2,32796,244,89549,1
05:21:45.956625,1.150377000,1.150377000,629,296,172.26.191.172,8081,100.64.0.2,32796,244,89793,1
05:21:45.960534,1.154286000,1.154286000,630,296,172.26.191.172,8081,100.64.0.2,32796,244,90037,1
05:21:45.960548,1.154300000,1.154300000,631,296,172.26.191.172,8081,100.64.0.2,32796,244,90281,1
05:21:45.963494,1.157246000,1.157246000,632,52,100.64.0.2,32796,172.26.191.172,8081,0,1,73445
05:21:45.963505,1.157257000,1.157257000,633,52,100.64.0.2,32796,172.26.191.172,8081,0,1,73689
05:21:45.963508,1.157260000,1.157260000,634,52,100.64.0.2,32796,172.26.191.172,8081,0,1,73933
05:21:45.963511,1.157263000,1.157263000,635,52,100.64.0.2,32796,172.26.191.172,8081,0,1,74177
05:21:45.964352,1.158104000,1.158104000,636,296,172.26.191.172,8081,100.64.0.2,32796,244,90525,1
05:21:45.964364,1.158116000,1.158116000,637,296,172.26.191.172,8081,100.64.0.2,32796,244,90769,1
05:21:45.968368,1.162120000,1.162120000,638,296,172.26.191.172,8081,100.64.0.2,32796,244,91013,1
05:21:45.968382,1.162134000,1.162134000,639,296,172.26.191.172,8081,100.64.0.2,32796,244,91257,1
05:21:45.975301,1.169053000,1.169053000,640,52,100.64.0.2,32796,172.26.191.172,8081,0,1,74665
05:21:45.975309,1.169061000,1.169061000,641,52,100.64.0.2,32796,172.26.191.172,8081,0,1,74909
05:21:45.975313,1.169065000,1.169065000,642,52,100.64.0.2,32796,172.26.191.172,8081,0,1,75641
05:21:45.975655,1.169407000,1.169407000,643,296,172.26.191.172,8081,100.64.0.2,32796,244,91501,1
05:21:45.975664,1.169416000,1.169416000,644,296,172.26.191.172,8081,100.64.0.2,32796,244,91745,1
05:21:45.977762,1.171514000,1.171514000,645,296,172.26.191.172,8081,100.64.0.2,32796,244,91989,1
05:21:45.977776,1.171528000,1.171528000,646,296,172.26.191.172,8081,100.64.0.2,32796,244,92233,1
05:21:45.981630,1.175382000,1.175382000,647,296,172.26.191.172,8081,100.64.0.2,32796,244,92477,1
05:21:45.981643,1.175395000,1.175395000,648,296,172.26.191.172,8081,100.64.0.2,32796,244,92721,1
05:21:45.988040,1.181792000,1.181792000,649,52,100.64.0.2,32796,172.26.191.172,8081,0,1,76129
05:21:45.988047,1.181799000,1.181799000,650,52,100.64.0.2,32796,172.26.191.172,8081,0,1,76617
05:21:45.988417,1.182169000,1.182169000,651,296,172.26.191.172,8081,100.64.0.2,32796,244,92965,1
05:21:45.988431,1.182183000,1.182183000,652,296,172.26.191.172,8081,100.64.0.2,32796,244,93209,1
05:21:45.990372,1.184124000,1.184124000,653,296,172.26.191.172,8081,100.64.0.2,32796,244,93453,1
05:21:45.990384,1.184136000,1.184136000,654,296,172.26.191.172,8081,100.64.0.2,32796,244,93697,1
05:21:45.999423,1.193175000,1.193175000,655,52,100.64.0.2,32796,172.26.191.172,8081,0,1,77105
05:21:45.999432,1.193184000,1.193184000,656,52,100.64.0.2,32796,172.26.191.172,8081,0,1,78081
05:21:45.999823,1.193575000,1.193575000,657,296,172.26.191.172,8081,100.64.0.2,32796,244,93941,1
05:21:45.999834,1.193586000,1.193586000,658,296,172.26.191.172,8081,100.64.0.2,32796,244,94185,1
05:21:46.001778,1.195530000,1.195530000,659,296,172.26.191.172,8081,100.64.0.2,32796,244,94429,1
05:21:46.001792,1.195544000,1.195544000,660,296,172.26.191.172,8081,100.64.0.2,32796,244,94673,1
05:21:46.005775,1.199527000,1.199527000,661,296,172.26.191.172,8081,100.64.0.2,32796,244,94917,1
05:21:46.005789,1.199541000,1.199541000,662,296,172.26.191.172,8081,100.64.0.2,32796,244,95161,1
05:21:46.012061,1.205813000,1.205813000,663,52,100.64.0.2,32796,172.26.191.172,8081,0,1,78569
05:21:46.012068,1.205820000,1.205820000,664,52,100.64.0.2,32796,172.26.191.172,8081,0,1,79057
05:21:46.012443,1.206195000,1.206195000,665,296,172.26.191.172,8081,100.64.0.2,32796,244,95405,1
05:21:46.012456,1.206208000,1.206208000,666,296,172.26.191.172,8081,100.64.0.2,32796,244,95649,1
05:21:46.014421,1.208173000,1.208173000,667,296,172.26.191.172,8081,100.64.0.2,32796,244,95893,1
05:21:46.014434,1.208186000,1.208186000,668,296,172.26.191.172,8081,100.64.0.2,32796,244,96137,1
05:21:46.023566,1.217318000,1.217318000,669,52,100.64.0.2,32796,172.26.191.172,8081,0,1,79545
05:21:46.023576,1.217328000,1.217328000,670,52,100.64.0.2,32796,172.26.191.172,8081,0,1,80521
05:21:46.023957,1.217709000,1.217709000,671,296,172.26.191.172,8081,100.64.0.2,32796,244,96381,1
05:21:46.023970,1.217722000,1.217722000,672,296,172.26.191.172,8081,100.64.0.2,32796,244,96625,1
05:21:46.025882,1.219634000,1.219634000,673,296,172.26.191.172,8081,100.64.0.2,32796,244,96869,1
05:21:46.025894,1.219646000,1.219646000,674,296,172.26.191.172,8081,100.64.0.2,32796,244,97113,1
05:21:46.029838,1.223590000,1.223590000,675,296,172.26.191.172,8081,100.64.0.2,32796,244,97357,1
05:21:46.029853,1.223605000,1.223605000,676,296,172.26.191.172,8081,100.64.0.2,32796,244,97601,1
05:21:46.033698,1.227450000,1.227450000,677,296,172.26.191.172,8081,100.64.0.2,32796,244,97845,1
05:21:46.033712,1.227464000,1.227464000,678,296,172.26.191.172,8081,100.64.0.2,32796,244,98089,1
05:21:46.035159,1.228911000,1.228911000,679,52,100.64.0.2,32796,172.26.191.172,8081,0,1,81009
05:21:46.035171,1.228923000,1.228923000,680,52,100.64.0.2,32796,172.26.191.172,8081,0,1,81497
05:21:46.037427,1.231179000,1.231179000,681,296,172.26.191.172,8081,100.64.0.2,32796,244,98333,1
05:21:46.037436,1.231188000,1.231188000,682,296,172.26.191.172,8081,100.64.0.2,32796,244,98577,1
05:21:46.041347,1.235099000,1.235099000,683,296,172.26.191.172,8081,100.64.0.2,32796,244,98821,1
05:21:46.041356,1.235108000,1.235108000,684,296,172.26.191.172,8081,100.64.0.2,32796,244,99065,1
05:21:46.047303,1.241055000,1.241055000,685,52,100.64.0.2,32796,172.26.191.172,8081,0,1,81985
05:21:46.047311,1.241063000,1.241063000,686,52,100.64.0.2,32796,172.26.191.172,8081,0,1,82961
05:21:46.047655,1.241407000,1.241407000,687,296,172.26.191.172,8081,100.64.0.2,32796,244,99309,1
05:21:46.048729,1.242481000,1.242481000,688,296,172.26.191.172,8081,100.64.0.2,32796,244,99553,1
05:21:46.048743,1.242495000,1.242495000,689,296,172.26.191.172,8081,100.64.0.2,32796,244,99797,1
05:21:46.052610,1.246362000,1.246362000,690,296,172.26.191.172,8081,100.64.0.2,32796,244,100041,1
05:21:46.052625,1.246377000,1.246377000,691,296,172.26.191.172,8081,100.64.0.2,32796,244,100285,1
05:21:46.059964,1.253716000,1.253716000,692,52,100.64.0.2,32796,172.26.191.172,8081,0,1,83449
05:21:46.059971,1.253723000,1.253723000,693,52,100.64.0.2,32796,172.26.191.172,8081,0,1,84181
05:21:46.060349,1.254101000,1.254101000,694,296,172.26.191.172,8081,100.64.0.2,32796,244,100529,1
05:21:46.060362,1.254114000,1.254114000,695,296,172.26.191.172,8081,100.64.0.2,32796,244,100773,1
05:21:46.062324,1.256076000,1.256076000,696,296,172.26.191.172,8081,100.64.0.2,32796,244,101017,1
05:21:46.062338,1.256090000,1.256090000,697,296,172.26.191.172,8081,100.64.0.2,32796,244,101261,1
05:21:46.066205,1.259957000,1.259957000,698,296,172.26.191.172,8081,100.64.0.2,32796,244,101505,1
05:21:46.066219,1.259971000,1.259971000,699,296,172.26.191.172,8081,100.64.0.2,32796,244,101749,1
05:21:46.071248,1.265000000,1.265000000,700,52,100.64.0.2,32796,172.26.191.172,8081,0,1,84669
05:21:46.071256,1.265008000,1.265008000,701,52,100.64.0.2,32796,172.26.191.172,8081,0,1,85157
05:21:46.071643,1.265395000,1.265395000,702,296,172.26.191.172,8081,100.64.0.2,32796,244,101993,1
05:21:46.071653,1.265405000,1.265405000,703,296,172.26.191.172,8081,100.64.0.2,32796,244,102237,1
05:21:46.073740,1.267492000,1.267492000,704,296,172.26.191.172,8081,100.64.0.2,32796,244,102481,1
05:21:46.073753,1.267505000,1.267505000,705,296,172.26.191.172,8081,100.64.0.2,32796,244,102725,1
05:21:46.083406,1.277158000,,706,68,100.64.0.1,,224.0.0.251
05:21:46.083421,1.277173000,,707,68,100.64.0.1,,224.0.0.251
05:21:46.083904,1.277656000,1.277656000,708,52,100.64.0.2,32796,172.26.191.172,8081,0,1,85645
05:21:46.083910,1.277662000,1.277662000,709,52,100.64.0.2,32796,172.26.191.172,8081,0,1,86621
05:21:46.084226,1.277978000,1.277978000,710,296,172.26.191.172,8081,100.64.0.2,32796,244,102969,1
05:21:46.084235,1.277987000,1.277987000,711,296,172.26.191.172,8081,100.64.0.2,32796,244,103213,1
05:21:46.086150,1.279902000,1.279902000,712,296,172.26.191.172,8081,100.64.0.2,32796,244,103457,1
05:21:46.086164,1.279916000,1.279916000,713,296,172.26.191.172,8081,100.64.0.2,32796,244,103701,1
05:21:46.089935,1.283687000,1.283687000,714,296,172.26.191.172,8081,100.64.0.2,32796,244,103945,1
05:21:46.089949,1.283701000,1.283701000,715,296,172.26.191.172,8081,100.64.0.2,32796,244,104189,1
05:21:46.095484,1.289236000,1.289236000,716,52,100.64.0.2,32796,172.26.191.172,8081,0,1,87109
05:21:46.095493,1.289245000,1.289245000,717,52,100.64.0.2,32796,172.26.191.172,8081,0,1,87597
05:21:46.095815,1.289567000,1.289567000,718,296,172.26.191.172,8081,100.64.0.2,32796,244,104433,1
05:21:46.095825,1.289577000,1.289577000,719,296,172.26.191.172,8081,100.64.0.2,32796,244,104677,1
05:21:46.097770,1.291522000,1.291522000,720,296,172.26.191.172,8081,100.64.0.2,32796,244,104921,1
05:21:46.097783,1.291535000,1.291535000,721,296,172.26.191.172,8081,100.64.0.2,32796,244,105165,1
05:21:46.107350,1.301102000,1.301102000,722,52,100.64.0.2,32796,172.26.191.172,8081,0,1,88085
05:21:46.107359,1.301111000,1.301111000,723,52,100.64.0.2,32796,172.26.191.172,8081,0,1,89061
05:21:46.107682,1.301434000,1.301434000,724,296,172.26.191.172,8081,100.64.0.2,32796,244,105409,1
05:21:46.107691,1.301443000,1.301443000,725,296,172.26.191.172,8081,100.64.0.2,32796,244,105653,1
05:21:46.109627,1.303379000,1.303379000,726,296,172.26.191.172,8081,100.64.0.2,32796,244,105897,1
05:21:46.109642,1.303394000,1.303394000,727,296,172.26.191.172,8081,100.64.0.2,32796,244,106141,1
05:21:46.113286,1.307038000,1.307038000,728,296,172.26.191.172,8081,100.64.0.2,32796,244,106385,1
05:21:46.113297,1.307049000,1.307049000,729,296,172.26.191.172,8081,100.64.0.2,32796,244,106629,1
05:21:46.119305,1.313057000,1.313057000,730,52,100.64.0.2,32796,172.26.191.172,8081,0,1,89549
05:21:46.119313,1.313065000,1.313065000,731,52,100.64.0.2,32796,172.26.191.172,8081,0,1,90281
05:21:46.119695,1.313447000,1.313447000,732,296,172.26.191.172,8081,100.64.0.2,32796,244,106873,1
05:21:46.119704,1.313456000,1.313456000,733,296,172.26.191.172,8081,100.64.0.2,32796,244,107117,1
05:21:46.121596,1.315348000,1.315348000,734,296,172.26.191.172,8081,100.64.0.2,32796,244,107361,1
05:21:46.121609,1.315361000,1.315361000,735,296,172.26.191.172,8081,100.64.0.2,32796,244,107605,1
05:21:46.125287,1.319039000,1.319039000,736,296,172.26.191.172,8081,100.64.0.2,32796,244,107849,1
05:21:46.125301,1.319053000,1.319053000,737,296,172.26.191.172,8081,100.64.0.2,32796,244,108093,1
05:21:46.131923,1.325675000,1.325675000,738,52,100.64.0.2,32796,172.26.191.172,8081,0,1,90769
05:21:46.131930,1.325682000,1.325682000,739,52,100.64.0.2,32796,172.26.191.172,8081,0,1,91257
05:21:46.132301,1.326053000,1.326053000,740,296,172.26.191.172,8081,100.64.0.2,32796,244,108337,1
05:21:46.132314,1.326066000,1.326066000,741,296,172.26.191.172,8081,100.64.0.2,32796,244,108581,1
05:21:46.134169,1.327921000,1.327921000,742,296,172.26.191.172,8081,100.64.0.2,32796,244,108825,1
05:21:46.134182,1.327934000,1.327934000,743,296,172.26.191.172,8081,100.64.0.2,32796,244,109069,1
05:21:46.144074,1.337826000,1.337826000,744,52,100.64.0.2,32796,172.26.191.172,8081,0,1,91745
05:21:46.144083,1.337835000,1.337835000,745,52,100.64.0.2,32796,172.26.191.172,8081,0,1,92721
05:21:46.144444,1.338196000,1.338196000,746,296,172.26.191.172,8081,100.64.0.2,32796,244,109313,1
05:21:46.144455,1.338207000,1.338207000,747,296,172.26.191.172,8081,100.64.0.2,32796,244,109557,1
05:21:46.146378,1.340130000,1.340130000,748,296,172.26.191.172,8081,100.64.0.2,32796,244,109801,1
05:21:46.146392,1.340144000,1.340144000,749,296,172.26.191.172,8081,100.64.0.2,32796,244,110045,1
05:21:46.150146,1.343898000,1.343898000,750,296,172.26.191.172,8081,100.64.0.2,32796,244,110289,1
05:21:46.150159,1.343911000,1.343911000,751,296,172.26.191.172,8081,100.64.0.2,32796,244,110533,1
05:21:46.155929,1.349681000,1.349681000,752,52,100.64.0.2,32796,172.26.191.172,8081,0,1,93209
05:21:46.155940,1.349692000,1.349692000,753,52,100.64.0.2,32796,172.26.191.172,8081,0,1,93941
05:21:46.156303,1.350055000,1.350055000,754,296,172.26.191.172,8081,100.64.0.2,32796,244,110777,1
05:21:46.156314,1.350066000,1.350066000,755,296,172.26.191.172,8081,100.64.0.2,32796,244,111021,1
05:21:46.158240,1.351992000,1.351992000,756,296,172.26.191.172,8081,100.64.0.2,32796,244,111265,1
05:21:46.158253,1.352005000,1.352005000,757,296,172.26.191.172,8081,100.64.0.2,32796,244,111509,1
05:21:46.162037,1.355789000,1.355789000,758,296,172.26.191.172,8081,100.64.0.2,32796,244,111753,1
05:21:46.162051,1.355803000,1.355803000,759,296,172.26.191.172,8081,100.64.0.2,32796,244,111997,1
05:21:46.167894,1.361646000,1.361646000,760,52,100.64.0.2,32796,172.26.191.172,8081,0,1,94429
05:21:46.167905,1.361657000,1.361657000,761,52,100.64.0.2,32796,172.26.191.172,8081,0,1,94917
05:21:46.168265,1.362017000,1.362017000,762,296,172.26.191.172,8081,100.64.0.2,32796,244,112241,1
05:21:46.168275,1.362027000,1.362027000,763,296,172.26.191.172,8081,100.64.0.2,32796,244,112485,1
05:21:46.170231,1.363983000,1.363983000,764,296,172.26.191.172,8081,100.64.0.2,32796,244,112729,1
05:21:46.170246,1.363998000,1.363998000,765,296,172.26.191.172,8081,100.64.0.2,32796,244,112973,1
05:21:46.179856,1.373608000,1.373608000,766,52,100.64.0.2,32796,172.26.191.172,8081,0,1,95405
05:21:46.179867,1.373619000,1.373619000,767,52,100.64.0.2,32796,172.26.191.172,8081,0,1,96381
05:21:46.180239,1.373991000,1.373991000,768,296,172.26.191.172,8081,100.64.0.2,32796,244,113217,1
05:21:46.180252,1.374004000,1.374004000,769,296,172.26.191.172,8081,100.64.0.2,32796,244,113461,1
05:21:46.182168,1.375920000,1.375920000,770,296,172.26.191.172,8081,100.64.0.2,32796,244,113705,1
05:21:46.182182,1.375934000,1.375934000,771,296,172.26.191.172,8081,100.64.0.2,32796,244,113949,1
05:21:46.185895,1.379647000,1.379647000,772,296,172.26.191.172,8081,100.64.0.2,32796,244,114193,1
05:21:46.185908,1.379660000,1.379660000,773,296,172.26.191.172,8081,100.64.0.2,32796,244,114437,1
05:21:46.191976,1.385728000,1.385728000,774,52,100.64.0.2,32796,172.26.191.172,8081,0,1,96869
