frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
3.201521000,0.000007000,197,1436,90.130.70.73,80,10.0.0.2,36268,1384,137017,139
3.201527000,0.000006000,198,1436,90.130.70.73,80,10.0.0.2,36268,1384,138401,139
3.225714000,0.024187000,199,1436,90.130.70.73,80,10.0.0.2,36268,1384,139785,139
3.225839000,0.000125000,200,1436,90.130.70.73,80,10.0.0.2,36268,1384,141169,139
3.225849000,0.000010000,201,1436,90.130.70.73,80,10.0.0.2,36268,1384,142553,139
3.225856000,0.000007000,202,1436,90.130.70.73,80,10.0.0.2,36268,1384,143937,139
3.225863000,0.000007000,203,1436,90.130.70.73,80,10.0.0.2,36268,1384,145321,139
3.225870000,0.000007000,204,1436,90.130.70.73,80,10.0.0.2,36268,1384,146705,139
3.225877000,0.000007000,205,1436,90.130.70.73,80,10.0.0.2,36268,1384,148089,139
3.225884000,0.000007000,206,1436,90.130.70.73,80,10.0.0.2,36268,1384,149473,139
3.248112000,0.022228000,207,1436,90.130.70.73,80,10.0.0.2,36268,1384,150857,139
3.248206000,0.000094000,208,1436,90.130.70.73,80,10.0.0.2,36268,1384,152241,139
3.248214000,0.000008000,209,1436,90.130.70.73,80,10.0.0.2,36268,1384,153625,139
3.248219000,0.000005000,210,1436,90.130.70.73,80,10.0.0.2,36268,1384,155009,139
3.248223000,0.000004000,211,1436,90.130.70.73,80,10.0.0.2,36268,1384,156393,139
3.248228000,0.000005000,212,1436,90.130.70.73,80,10.0.0.2,36268,1384,157777,139
3.248233000,0.000005000,213,1436,90.130.70.73,80,10.0.0.2,36268,1384,159161,139
3.248238000,0.000005000,214,1436,90.130.70.73,80,10.0.0.2,36268,1384,160545,139
3.267924000,0.019686000,215,1436,90.130.70.73,80,10.0.0.2,36268,1384,161929,139
3.268073000,0.000149000,216,1436,90.130.70.73,80,10.0.0.2,36268,1384,163313,139
3.268085000,0.000012000,217,1436,90.130.70.73,80,10.0.0.2,36268,1384,164697,139
3.268092000,0.000007000,218,1436,90.130.70.73,80,10.0.0.2,36268,1384,166081,139
3.268098000,0.000006000,219,1436,90.130.70.73,80,10.0.0.2,36268,1384,167465,139
3.268107000,0.000009000,220,1436,90.130.70.73,80,10.0.0.2,36268,1384,168849,139
3.268113000,0.000006000,221,1436,90.130.70.73,80,10.0.0.2,36268,1384,170233,139
3.268119000,0.000006000,222,1436,90.130.70.73,80,10.0.0.2,36268,1384,171617,139
3.287097000,0.018978000,223,52,10.0.0.2,36268,90.130.70.73,80,0,139,120409
3.290105000,0.003008000,224,1436,90.130.70.73,80,10.0.0.2,36268,1384,173001,139
3.290191000,0.000086000,225,1436,90.130.70.73,80,10.0.0.2,36268,1384,174385,139
3.290197000,0.000006000,226,1436,90.130.70.73,80,10.0.0.2,36268,1384,175769,139
3.290201000,0.000004000,227,1436,90.130.70.73,80,10.0.0.2,36268,1384,177153,139
3.290205000,0.000004000,228,1436,90.130.70.73,80,10.0.0.2,36268,1384,178537,139
3.290209000,0.000004000,229,1436,90.130.70.73,80,10.0.0.2,36268,1384,179921,139
3.290213000,0.000004000,230,1436,90.130.70.73,80,10.0.0.2,36268,1384,181305,139
3.290217000,0.000004000,231,1436,90.130.70.73,80,10.0.0.2,36268,1384,182689,139
3.290221000,0.000004000,232,1436,90.130.70.73,80,10.0.0.2,36268,1384,184073,139
3.290225000,0.000004000,233,1436,90.130.70.73,80,10.0.0.2,36268,1384,185457,139
3.298479000,0.008254000,234,52,10.0.0.2,36268,90.130.70.73,80,0,139,123177
3.311020000,0.012541000,235,52,10.0.0.2,36268,90.130.70.73,80,0,139,125945
3.315508000,0.004488000,236,1436,90.130.70.73,80,10.0.0.2,36268,1384,186841,139
3.316772000,0.001264000,237,1436,90.130.70.73,80,10.0.0.2,36268,1384,188225,139
3.316793000,0.000021000,238,1436,90.130.70.73,80,10.0.0.2,36268,1384,189609,139
3.322670000,0.005877000,239,52,10.0.0.2,36268,90.130.70.73,80,0,139,128713
3.335079000,0.012409000,240,52,10.0.0.2,36268,90.130.70.73,80,0,139,131481
3.346744000,0.011665000,241,52,10.0.0.2,36268,90.130.70.73,80,0,139,134249
3.358197000,0.011453000,242,52,10.0.0.2,36268,90.130.70.73,80,0,139,137017
3.370185000,0.011988000,243,52,10.0.0.2,36268,90.130.70.73,80,0,139,139785
3.382926000,0.012741000,244,52,10.0.0.2,36268,90.130.70.73,80,0,139,142553
3.394755000,0.011829000,245,52,10.0.0.2,36268,90.130.70.73,80,0,139,145321
3.406829000,0.012074000,246,52,10.0.0.2,36268,90.130.70.73,80,0,139,148089
3.412636000,0.005807000,247,52,10.0.0.2,36268,90.130.70.73,80,0,139,150857
3.424622000,0.011986000,248,52,10.0.0.2,36268,90.130.70.73,80,0,139,153625
3.436687000,0.012065000,249,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.442111000,0.005424000,250,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.448585000,0.006474000,251,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.454176000,0.005591000,252,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.460714000,0.006538000,253,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.466194000,0.005480000,254,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.472925000,0.006731000,255,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.478289000,0.005364000,256,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.484939000,0.006650000,257,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
3.491436000,0.006497000,258,52,10.0.0.2,36268,90.130.70.73,80,0,139,155009
