frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
6.431282000,0.046207000,182,52,10.0.0.2,41414,148.113.1.33,443,0,676,87031
6.449269000,0.017987000,183,1436,148.113.1.33,443,10.0.0.2,41414,1384,109175,676
6.494228000,0.044959000,184,52,10.0.0.2,41414,148.113.1.33,443,0,676,87031
6.555955000,0.061727000,185,52,10.0.0.2,41414,148.113.1.33,443,0,676,87031
6.619099000,0.063144000,186,52,10.0.0.2,41414,148.113.1.33,443,0,676,88415
6.636250000,0.017151000,187,1436,148.113.1.33,443,10.0.0.2,41414,1384,110559,676
6.680978000,0.044728000,188,52,10.0.0.2,41414,148.113.1.33,443,0,676,88415
6.681056000,0.000078000,189,52,10.0.0.2,41414,148.113.1.33,443,0,676,88415
6.700112000,0.019056000,190,1436,148.113.1.33,443,10.0.0.2,41414,1384,88415,676
6.700211000,0.000099000,191,1436,148.113.1.33,443,10.0.0.2,41414,1384,111943,676
6.744351000,0.044140000,192,52,10.0.0.2,41414,148.113.1.33,443,0,676,88415
6.762710000,0.018359000,193,1436,148.113.1.33,443,10.0.0.2,41414,1384,113327,676
6.762827000,0.000117000,194,1436,148.113.1.33,443,10.0.0.2,41414,1384,114711,676
6.806334000,0.043507000,195,52,10.0.0.2,41414,148.113.1.33,443,0,676,88415
6.823033000,0.016699000,196,1436,148.113.1.33,443,10.0.0.2,41414,1384,116095,676
6.869010000,0.045977000,197,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
6.886764000,0.017754000,198,1436,148.113.1.33,443,10.0.0.2,41414,1384,117479,676
6.931601000,0.044837000,199,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
6.950009000,0.018408000,200,1436,148.113.1.33,443,10.0.0.2,41414,1384,95335,676
6.950097000,0.000088000,201,1436,148.113.1.33,443,10.0.0.2,41414,1384,118863,676
6.995013000,0.044916000,202,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
7.013265000,0.018252000,203,1436,148.113.1.33,443,10.0.0.2,41414,1384,120247,676
7.056669000,0.043404000,204,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
7.081109000,0.021251000,206,1436,148.113.1.33,443,10.0.0.2,41414,1384,121631,676
7.118215000,0.037106000,207,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
7.180377000,0.062162000,208,1436,148.113.1.33,443,10.0.0.2,41414,1384,123015,676
7.180950000,0.000573000,209,52,10.0.0.2,41414,148.113.1.33,443,0,676,95335
7.181033000,0.000083000,210,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.243681000,0.062648000,211,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.261941000,0.018260000,212,1436,148.113.1.33,443,10.0.0.2,41414,1384,124399,676
7.262039000,0.000098000,213,1436,148.113.1.33,443,10.0.0.2,41414,1384,125783,676
7.262046000,0.000007000,214,1436,148.113.1.33,443,10.0.0.2,41414,1384,102255,676
7.262051000,0.000005000,215,1436,148.113.1.33,443,10.0.0.2,41414,1384,127167,676
7.306206000,0.044155000,216,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.323100000,0.016894000,217,1436,148.113.1.33,443,10.0.0.2,41414,1384,128551,676
7.368558000,0.045458000,218,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.384495000,0.015937000,219,1436,148.113.1.33,443,10.0.0.2,41414,1384,129935,676
7.431420000,0.046925000,220,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.447913000,0.016493000,221,1436,148.113.1.33,443,10.0.0.2,41414,1384,131319,676
7.493653000,0.045740000,222,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.514410000,0.020757000,223,1436,148.113.1.33,443,10.0.0.2,41414,1384,132703,676
7.555966000,0.041556000,224,52,10.0.0.2,41414,148.113.1.33,443,0,676,102255
7.573953000,0.017987000,225,1436,148.113.1.33,443,10.0.0.2,41414,1384,134087,676
7.618297000,0.044344000,226,52,10.0.0.2,41414,148.113.1.33,443,0,676,127167
7.635401000,0.017104000,227,1436,148.113.1.33,443,10.0.0.2,41414,1384,135471,676
7.681818000,0.046417000,228,52,10.0.0.2,41414,148.113.1.33,443,0,676,128551
7.698394000,0.016576000,229,1436,148.113.1.33,443,10.0.0.2,41414,1384,136855,676
7.743449000,0.045055000,230,52,10.0.0.2,41414,148.113.1.33,443,0,676,129935
7.760605000,0.017156000,231,1436,148.113.1.33,443,10.0.0.2,41414,1384,138239,676
7.806278000,0.045673000,232,52,10.0.0.2,41414,148.113.1.33,443,0,676,131319
7.823298000,0.017020000,233,1436,148.113.1.33,443,10.0.0.2,41414,1384,139623,676
7.868203000,0.044905000,234,52,10.0.0.2,41414,148.113.1.33,443,0,676,132703
7.885268000,0.017065000,235,1436,148.113.1.33,443,10.0.0.2,41414,1384,141007,676
7.885346000,0.000078000,236,1436,148.113.1.33,443,10.0.0.2,41414,1384,142391,676
7.931662000,0.046316000,237,52,10.0.0.2,41414,148.113.1.33,443,0,676,134087
7.952484000,0.020822000,238,1436,148.113.1.33,443,10.0.0.2,41414,1384,143775,676
7.993594000,0.041110000,239,52,10.0.0.2,41414,148.113.1.33,443,0,676,135471
8.010515000,0.016921000,240,1436,148.113.1.33,443,10.0.0.2,41414,1384,145159,676
8.055115000,0.044600000,241,52,10.0.0.2,41414,148.113.1.33,443,0,676,136855
8.072522000,0.017407000,242,1436,148.113.1.33,443,10.0.0.2,41414,1384,146543,676
8.117938000,0.045416000,243,52,10.0.0.2,41414,148.113.1.33,443,0,676,138239
8.117997000,0.000059000,244,52,10.0.0.2,41414,148.113.1.33,443,0,676,139623
8.118004000,0.000007000,245,52,10.0.0.2,41414,148.113.1.33,443,0,676,141007
8.133989000,0.015985000,246,1436,148.113.1.33,443,10.0.0.2,41414,1384,147927,676
8.179776000,0.045787000,247,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.195014000,0.015238000,248,1436,148.113.1.33,443,10.0.0.2,41414,1384,149311,676
8.195076000,0.000062000,249,1436,148.113.1.33,443,10.0.0.2,41414,1384,150695,676
8.242895000,0.047819000,250,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.266519000,0.023624000,251,1436,148.113.1.33,443,10.0.0.2,41414,1384,153463,676
8.305206000,0.038687000,252,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.364281000,0.059075000,253,1436,148.113.1.33,443,10.0.0.2,41414,1384,154847,676
8.367427000,0.003146000,254,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.429610000,0.062183000,255,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.446079000,0.016469000,256,1436,148.113.1.33,443,10.0.0.2,41414,1384,156231,676
8.446109000,0.000030000,257,1436,148.113.1.33,443,10.0.0.2,41414,1384,142391,676
8.493530000,0.047421000,258,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.509734000,0.016204000,259,1436,148.113.1.33,443,10.0.0.2,41414,1384,157615,676
8.555348000,0.045614000,260,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.618140000,0.062792000,261,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.680094000,0.061954000,262,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.696185000,0.016091000,263,1436,148.113.1.33,443,10.0.0.2,41414,1384,158999,676
8.743561000,0.047376000,264,52,10.0.0.2,41414,148.113.1.33,443,0,676,142391
8.758313000,0.014752000,265,1436,148.113.1.33,443,10.0.0.2,41414,1384,160383,676
8.804988000,0.046675000,266,52,10.0.0.2,41414,148.113.1.33,443,0,676,152079
8.819064000,0.014076000,267,1436,148.113.1.33,443,10.0.0.2,41414,1384,161767,676
8.867738000,0.048674000,268,52,10.0.0.2,41414,148.113.1.33,443,0,676,152079
8.885383000,0.017645000,269,1436,148.113.1.33,443,10.0.0.2,41414,1384,152079,676
8.885451000,0.000068000,270,1436,148.113.1.33,443,10.0.0.2,41414,1384,163151,676
8.929605000,0.044154000,271,52,10.0.0.2,41414,148.113.1.33,443,0,676,152079
8.946639000,0.017034000,272,1436,148.113.1.33,443,10.0.0.2,41414,1384,164535,676
8.992360000,0.045721000,273,52,10.0.0.2,41414,148.113.1.33,443,0,676,152079
9.054786000,0.062426000,274,52,10.0.0.2,41414,148.113.1.33,443,0,676,152079
9.054855000,0.000069000,275,52,10.0.0.2,41414,148.113.1.33,443,0,676,163151
9.072080000,0.017225000,276,1436,148.113.1.33,443,10.0.0.2,41414,1384,165919,676
9.072151000,0.000071000,277,1436,148.113.1.33,443,10.0.0.2,41414,1384,167303,676
9.117639000,0.045488000,278,52,10.0.0.2,41414,148.113.1.33,443,0,676,164535
9.132619000,0.014980000,279,1436,148.113.1.33,443,10.0.0.2,41414,1384,168687,676
9.132689000,0.000070000,280,1436,148.113.1.33,443,10.0.0.2,41414,1384,170071,676
9.180085000,0.047396000,281,52,10.0.0.2,41414,148.113.1.33,443,0,676,165919
9.197172000,0.017087000,282,1436,148.113.1.33,443,10.0.0.2,41414,1384,171455,676
9.242264000,0.045092000,283,52,10.0.0.2,41414,148.113.1.33,443,0,676,167303
9.259244000,0.016980000,284,1436,148.113.1.33,443,10.0.0.2,41414,1384,172839,676
9.305010000,0.045766000,285,52,10.0.0.2,41414,148.113.1.33,443,0,676,168687
9.323031000,0.018021000,286,1436,148.113.1.33,443,10.0.0.2,41414,1384,174223,676
9.367740000,0.044709000,287,52,10.0.0.2,41414,148.113.1.33,443,0,676,170071
9.384824000,0.017084000,288,1436,148.113.1.33,443,10.0.0.2,41414,1384,175607,676
9.430018000,0.045194000,289,52,10.0.0.2,41414,148.113.1.33,443,0,676,171455
9.452369000,0.022351000,290,1436,148.113.1.33,443,10.0.0.2,41414,1384,176991,676
9.452441000,0.000072000,291,1436,148.113.1.33,443,10.0.0.2,41414,1384,178375,676
9.492832000,0.040391000,292,52,10.0.0.2,41414,148.113.1.33,443,0,676,172839
9.508948000,0.016116000,293,1436,148.113.1.33,443,10.0.0.2,41414,1384,179759,676
9.555153000,0.046205000,294,52,10.0.0.2,41414,148.113.1.33,443,0,676,174223
9.572440000,0.017287000,295,1436,148.113.1.33,443,10.0.0.2,41414,1384,181143,676
9.617012000,0.044572000,296,52,10.0.0.2,41414,148.113.1.33,443,0,676,175607
9.633171000,0.016159000,297,1436,148.113.1.33,443,10.0.0.2,41414,1384,182527,676
9.680617000,0.047446000,298,52,10.0.0.2,41414,148.113.1.33,443,0,676,176991
9.698109000,0.017492000,299,1436,148.113.1.33,443,10.0.0.2,41414,1384,183911,676
9.742007000,0.043898000,300,52,10.0.0.2,41414,148.113.1.33,443,0,676,178375
9.758385000,0.016378000,301,1436,148.113.1.33,443,10.0.0.2,41414,1384,185295,676
9.805318000,0.046933000,302,52,10.0.0.2,41414,148.113.1.33,443,0,676,179759
9.819158000,0.013840000,303,1436,148.113.1.33,443,10.0.0.2,41414,1384,186679,676
9.867192000,0.048034000,304,52,10.0.0.2,41414,148.113.1.33,443,0,676,181143
9.879393000,0.012201000,305,1436,148.113.1.33,443,10.0.0.2,41414,1384,188063,676
9.928586000,0.049193000,306,52,10.0.0.2,41414,148.113.1.33,443,0,676,182527
9.943661000,0.015075000,307,1436,148.113.1.33,443,10.0.0.2,41414,1384,189447,676
9.991880000,0.048219000,308,52,10.0.0.2,41414,148.113.1.33,443,0,676,183911
9.991947000,0.000067000,309,52,10.0.0.2,41414,148.113.1.33,443,0,676,185295
10.007510000,0.015563000,310,1436,148.113.1.33,443,10.0.0.2,41414,1384,190831,676
10.053870000,0.046360000,311,52,10.0.0.2,41414,148.113.1.33,443,0,676,186679
