frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.158616000,0.010194000,156,1436,148.113.1.33,443,10.0.0.2,60048,1384,135471,676
2.158699000,0.000083000,157,1436,148.113.1.33,443,10.0.0.2,60048,1384,136855,676
2.158709000,0.000010000,158,1436,148.113.1.33,443,10.0.0.2,60048,1384,138239,676
2.158715000,0.000006000,159,1436,148.113.1.33,443,10.0.0.2,60048,1384,139623,676
2.158720000,0.000005000,160,1436,148.113.1.33,443,10.0.0.2,60048,1384,141007,676
2.158725000,0.000005000,161,1436,148.113.1.33,443,10.0.0.2,60048,1384,142391,676
2.158731000,0.000006000,162,1436,148.113.1.33,443,10.0.0.2,60048,1384,143775,676
2.158736000,0.000005000,163,1436,148.113.1.33,443,10.0.0.2,60048,1384,145159,676
2.160883000,0.002147000,164,52,10.0.0.2,60048,148.113.1.33,443,0,676,88415
2.172676000,0.011793000,165,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.178817000,0.006141000,166,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.182208000,0.003391000,167,1436,148.113.1.33,443,10.0.0.2,60048,1384,146543,676
2.182294000,0.000086000,168,1436,148.113.1.33,443,10.0.0.2,60048,1384,147927,676
2.182300000,0.000006000,169,1436,148.113.1.33,443,10.0.0.2,60048,1384,149311,676
2.182304000,0.000004000,170,1436,148.113.1.33,443,10.0.0.2,60048,1384,150695,676
2.182308000,0.000004000,171,1436,148.113.1.33,443,10.0.0.2,60048,1384,152079,676
2.182312000,0.000004000,172,1436,148.113.1.33,443,10.0.0.2,60048,1384,153463,676
2.182316000,0.000004000,173,1436,148.113.1.33,443,10.0.0.2,60048,1384,154847,676
2.182320000,0.000004000,174,1436,148.113.1.33,443,10.0.0.2,60048,1384,156231,676
2.184677000,0.002357000,175,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.190255000,0.005578000,176,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.197096000,0.006841000,177,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.203680000,0.006584000,178,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.208271000,0.004591000,179,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.214774000,0.006503000,180,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.218821000,0.004047000,181,1436,148.113.1.33,443,10.0.0.2,60048,1384,163151,676
2.218905000,0.000084000,182,1436,148.113.1.33,443,10.0.0.2,60048,1384,164535,676
2.218914000,0.000009000,183,1436,148.113.1.33,443,10.0.0.2,60048,1384,165919,676
2.218919000,0.000005000,184,1436,148.113.1.33,443,10.0.0.2,60048,1384,167303,676
2.218924000,0.000005000,185,1436,148.113.1.33,443,10.0.0.2,60048,1384,168687,676
2.218929000,0.000005000,186,1436,148.113.1.33,443,10.0.0.2,60048,1384,170071,676
2.218934000,0.000005000,187,1436,148.113.1.33,443,10.0.0.2,60048,1384,171455,676
2.218938000,0.000004000,188,1436,148.113.1.33,443,10.0.0.2,60048,1384,172839,676
2.220611000,0.001673000,189,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.226621000,0.006010000,190,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.232772000,0.006151000,191,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.234938000,0.002166000,192,1436,148.113.1.33,443,10.0.0.2,60048,1384,174223,676
2.235002000,0.000064000,193,1436,148.113.1.33,443,10.0.0.2,60048,1384,175607,676
2.235008000,0.000006000,194,1436,148.113.1.33,443,10.0.0.2,60048,1384,176991,676
2.235011000,0.000003000,195,1436,148.113.1.33,443,10.0.0.2,60048,1384,178375,676
