frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.821994000,0.000011000,198,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.822056000,0.000062000,199,1436,148.113.1.33,443,10.0.0.2,53788,1384,138239,676
2.822062000,0.000006000,200,1436,148.113.1.33,443,10.0.0.2,53788,1384,139623,676
2.822068000,0.000006000,201,1436,148.113.1.33,443,10.0.0.2,53788,1384,141007,676
2.822071000,0.000003000,202,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.822072000,0.000001000,203,1436,148.113.1.33,443,10.0.0.2,53788,1384,142391,676
2.822077000,0.000005000,204,1436,148.113.1.33,443,10.0.0.2,53788,1384,143775,676
2.822082000,0.000005000,205,1436,148.113.1.33,443,10.0.0.2,53788,1384,145159,676
2.833982000,0.011900000,206,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.834057000,0.000075000,207,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.845425000,0.011368000,208,52,10.0.0.2,53788,148.113.1.33,443,0,676,88415
2.851522000,0.006097000,209,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.858041000,0.006519000,210,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.863906000,0.005865000,211,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.875295000,0.011389000,212,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.875353000,0.000058000,213,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.882179000,0.006826000,214,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.887616000,0.005437000,215,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.911384000,0.023768000,216,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.912197000,0.000813000,217,1436,148.113.1.33,443,10.0.0.2,53788,1384,146543,676
2.912230000,0.000033000,218,1436,148.113.1.33,443,10.0.0.2,53788,1384,147927,676
2.912235000,0.000005000,219,1436,148.113.1.33,443,10.0.0.2,53788,1384,149311,676
2.912239000,0.000004000,220,1436,148.113.1.33,443,10.0.0.2,53788,1384,150695,676
2.912242000,0.000003000,221,1436,148.113.1.33,443,10.0.0.2,53788,1384,152079,676
2.912246000,0.000004000,222,1436,148.113.1.33,443,10.0.0.2,53788,1384,153463,676
2.912250000,0.000004000,223,1436,148.113.1.33,443,10.0.0.2,53788,1384,154847,676
2.912255000,0.000005000,224,1436,148.113.1.33,443,10.0.0.2,53788,1384,156231,676
2.917989000,0.005734000,225,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.923530000,0.005541000,226,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.930513000,0.006983000,227,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.936880000,0.006367000,228,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.940398000,0.003518000,229,1436,148.113.1.33,443,10.0.0.2,53788,1384,157615,676
2.940465000,0.000067000,230,1436,148.113.1.33,443,10.0.0.2,53788,1384,89799,676
2.940473000,0.000008000,231,1436,148.113.1.33,443,10.0.0.2,53788,1384,158999,676
2.940479000,0.000006000,232,1436,148.113.1.33,443,10.0.0.2,53788,1384,160383,676
2.942751000,0.002272000,233,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
2.948146000,0.005395000,234,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.002339000,0.054193000,235,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.008758000,0.006419000,236,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.014578000,0.005820000,237,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.020984000,0.006406000,238,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.026774000,0.005790000,239,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.032553000,0.005779000,240,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.038260000,0.005707000,241,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.042979000,0.004719000,242,1436,148.113.1.33,443,10.0.0.2,53788,1384,163151,676
3.043059000,0.000080000,243,1436,148.113.1.33,443,10.0.0.2,53788,1384,164535,676
3.043064000,0.000005000,244,1436,148.113.1.33,443,10.0.0.2,53788,1384,165919,676
3.043068000,0.000004000,245,1436,148.113.1.33,443,10.0.0.2,53788,1384,167303,676
3.043072000,0.000004000,246,1436,148.113.1.33,443,10.0.0.2,53788,1384,168687,676
3.043076000,0.000004000,247,1436,148.113.1.33,443,10.0.0.2,53788,1384,170071,676
3.043080000,0.000004000,248,1436,148.113.1.33,443,10.0.0.2,53788,1384,171455,676
3.043084000,0.000004000,249,1436,148.113.1.33,443,10.0.0.2,53788,1384,172839,676
3.043088000,0.000004000,250,1436,148.113.1.33,443,10.0.0.2,53788,1384,174223,676
3.043092000,0.000004000,251,1436,148.113.1.33,443,10.0.0.2,53788,1384,175607,676
3.043095000,0.000003000,252,1436,148.113.1.33,443,10.0.0.2,53788,1384,176991,676
3.044079000,0.000984000,253,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.050473000,0.006394000,254,52,10.0.0.2,53788,148.113.1.33,443,0,676,89799
3.056230000,0.005757000,255,52,10.0.0.2,53788,148.113.1.33,443,0,676,158999
3.062847000,0.006617000,256,52,10.0.0.2,53788,148.113.1.33,443,0,676,160383
3.068796000,0.005949000,257,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.128832000,0.060036000,258,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
