frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
11.632737000,0.015163000,196,1436,192.0.66.108,443,10.0.0.2,51826,1396,89810,632
11.668995000,0.036258000,197,1436,192.0.66.108,443,10.0.0.2,51826,1396,91206,632
11.679479000,0.010484000,198,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.688246000,0.008767000,199,1436,192.0.66.108,443,10.0.0.2,51826,1396,92602,632
11.741711000,0.053465000,200,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.759515000,0.017804000,201,1436,192.0.66.108,443,10.0.0.2,51826,1396,93998,632
11.803218000,0.043703000,202,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.803282000,0.000064000,203,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.803286000,0.000004000,204,40,10.0.0.2,51826,192.0.66.108,443,0,632,89810
11.818316000,0.015030000,205,1436,192.0.66.108,443,10.0.0.2,51826,1396,95394,632
11.818362000,0.000046000,206,1436,192.0.66.108,443,10.0.0.2,51826,1396,96790,632
11.865970000,0.047608000,207,40,10.0.0.2,51826,192.0.66.108,443,0,632,91206
11.893653000,0.027683000,208,1436,192.0.66.108,443,10.0.0.2,51826,1396,98186,632
11.929386000,0.035733000,209,40,10.0.0.2,51826,192.0.66.108,443,0,632,92602
11.944833000,0.015447000,210,1436,192.0.66.108,443,10.0.0.2,51826,1396,89810,632
11.944949000,0.000116000,211,1436,192.0.66.108,443,10.0.0.2,51826,1396,99582,632
11.991651000,0.046702000,212,40,10.0.0.2,51826,192.0.66.108,443,0,632,93998
12.007742000,0.016091000,213,1436,192.0.66.108,443,10.0.0.2,51826,1396,100978,632
12.052941000,0.045199000,214,40,10.0.0.2,51826,192.0.66.108,443,0,632,95394
12.116394000,0.063453000,215,40,10.0.0.2,51826,192.0.66.108,443,0,632,96790
12.180323000,0.063929000,216,40,10.0.0.2,51826,192.0.66.108,443,0,632,98186
12.184574000,0.004251000,217,1436,192.0.66.108,443,10.0.0.2,51826,1396,102374,632
12.184627000,0.000053000,218,1436,192.0.66.108,443,10.0.0.2,51826,1396,91206,632
12.184635000,0.000008000,219,1436,192.0.66.108,443,10.0.0.2,51826,1396,92602,632
12.184638000,0.000003000,220,1436,192.0.66.108,443,10.0.0.2,51826,1396,93998,632
12.241379000,0.056741000,221,40,10.0.0.2,51826,192.0.66.108,443,0,632,99582
12.303798000,0.062419000,222,40,10.0.0.2,51826,192.0.66.108,443,0,632,99582
12.353788000,0.049990000,223,1436,192.0.66.108,443,10.0.0.2,51826,1396,95394,632
12.353836000,0.000048000,224,1436,192.0.66.108,443,10.0.0.2,51826,1396,103770,632
12.353841000,0.000005000,225,1436,192.0.66.108,443,10.0.0.2,51826,1396,96790,632
12.353845000,0.000004000,226,1436,192.0.66.108,443,10.0.0.2,51826,1396,98186,632
12.366312000,0.012467000,227,40,10.0.0.2,51826,192.0.66.108,443,0,632,100978
12.428177000,0.061865000,228,40,10.0.0.2,51826,192.0.66.108,443,0,632,102374
