frame.time_relative,frame.time_delta,tcp.len,tcp.seq,tcp.ack,tcp.analysis.ack_rtt
20.288898000,0.041979000,1448,438942,132,
20.288959000,0.000061000,1448,440390,132,
20.288964000,0.000005000,1448,451974,132,
20.309761000,0.020797000,0,132,424462,1.480390000
20.325234000,0.015473000,1448,453422,132,
20.325322000,0.000088000,1448,454870,132,
20.372538000,0.047216000,0,132,431702,1.293734000
20.435341000,0.062803000,0,132,431702,
20.449937000,0.014596000,1448,456318,132,
20.496799000,0.046862000,0,132,438942,1.170211000
20.513126000,0.016327000,1448,457766,132,
20.560005000,0.046879000,0,132,438942,
20.576394000,0.016389000,1448,459214,132,
20.621871000,0.045477000,0,132,438942,
20.638730000,0.016859000,1448,460662,132,
20.684891000,0.046161000,0,132,438942,
20.699506000,0.014615000,1448,462110,132,
20.747156000,0.047650000,0,132,438942,
20.763223000,0.016067000,1448,463558,132,
20.809824000,0.046601000,0,132,440390,1.483229000
20.824477000,0.014653000,1448,465006,132,
20.872355000,0.047878000,0,132,451974,0.673321000
20.889005000,0.016650000,1448,466454,132,
20.949705000,0.060700000,1448,467902,132,
20.997719000,0.048014000,0,132,454870,0.672485000
21.013081000,0.015362000,1448,469350,132,
21.059877000,0.046796000,0,132,454870,
21.075495000,0.015618000,1448,470798,132,
21.122370000,0.046875000,0,132,454870,
21.185129000,0.062759000,0,132,454870,
21.200186000,0.015057000,1448,472246,132,
21.200302000,0.000116000,1448,473694,132,
21.247158000,0.046856000,0,132,454870,
21.263550000,0.016392000,1448,454870,132,
21.309987000,0.046437000,0,132,454870,
21.325541000,0.015554000,1448,475142,132,
21.372164000,0.046623000,0,132,454870,
21.435201000,0.063037000,0,132,454870,
21.450201000,0.015000000,1448,476590,132,
21.497169000,0.046968000,0,132,454870,
21.511853000,0.014684000,1448,478038,132,
21.560244000,0.048391000,0,132,454870,
21.622214000,0.061970000,0,132,454870,
21.684611000,0.062397000,0,132,454870,
21.699749000,0.015138000,1448,479486,132,
21.747182000,0.047433000,0,132,454870,
21.763424000,0.016242000,1448,480934,132,
21.809999000,0.046575000,0,132,454870,
21.826336000,0.016337000,1448,482382,132,
21.872253000,0.045917000,0,132,475142,0.671951000
21.887385000,0.015132000,1448,483830,132,
21.949335000,0.061950000,1448,485278,132,
21.997070000,0.047735000,0,132,478038,0.546869000
