bif_mean,bif_std,bif_max,bif_min,rtt_avg,label
4344.0,1448.0,5792.0,2896.0,0.163044,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.161335,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.1585955,bbr
5212.8,1650.9740155435518,7240.0,2896.0,0.155596,bbr
5792.0,1182.2870491833473,7240.0,4344.0,0.190229,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.229426,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2655565,bbr
9556.8,1650.9740155435518,11584.0,7240.0,0.302086,bbr
12618.285714285714,1611.185662205085,14480.0,10136.0,0.375104,bbr
15928.0,1295.130572567878,17376.0,14480.0,0.0,bbr
19237.714285714286,1611.185662205085,21720.0,17376.0,0.0,bbr
22685.333333333332,1182.2870491833473,24616.0,21720.0,0.0,bbr
11825.333333333334,10498.416083708375,26064.0,4344.0,0.266526,bbr
5068.0,793.1022632674805,5792.0,4344.0,0.23337366666666667,bbr
4964.571428571428,773.988556578381,5792.0,4344.0,0.23121450000000002,bbr
5171.428571428572,773.988556578381,5792.0,4344.0,0.22990133333333332,bbr
5068.0,793.1022632674805,5792.0,4344.0,0.22841166666666668,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.25806850000000003,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.225601,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2487655,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.285165,bbr
10963.42857142857,1413.1033056294762,13032.0,8688.0,0.309205,bbr
14893.714285714286,1611.185662205085,17376.0,13032.0,0.0,bbr
15928.0,2896.0,18824.0,11584.0,0.557763,bbr
12204.57142857143,2488.0251108823145,14480.0,8688.0,0.542814,bbr
11584.0,3037.3504243007587,14480.0,5792.0,0.330494,bbr
7240.0,1448.0,8688.0,5792.0,0.26544,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.265075,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.26247,bbr
7240.0,1448.0,8688.0,5792.0,0.257742,bbr
6998.666666666667,1090.0148011227493,8688.0,5792.0,0.25409800000000005,bbr
8108.8,1650.9740155435518,10136.0,5792.0,0.255862,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2808025,bbr
11825.333333333334,1090.0148011227493,13032.0,10136.0,0.368513,bbr
14962.666666666666,747.7439847077786,15928.0,14480.0,0.0,bbr
16134.857142857143,2699.7300746908895,18824.0,11584.0,0.615682,bbr
11825.333333333334,4238.132167201333,15928.0,5792.0,0.349441,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2839115,bbr
7240.0,1448.0,8688.0,5792.0,0.2813645,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.279503,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.278641,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.27489949999999996,bbr
8688.0,1448.0,10136.0,7240.0,0.28063499999999997,bbr
7819.2,793.1022632674805,8688.0,7240.0,0.0,bbr
4344.0,1182.2870491833473,5792.0,2896.0,0.20115566666666665,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.179005,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.2023725,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.238919,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2752875,bbr
9170.666666666666,1182.2870491833473,10136.0,7240.0,0.311475,bbr
11584.0,1295.130572567878,13032.0,10136.0,0.0,bbr
11584.0,4692.056265647291,15928.0,5792.0,0.315951,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.25107250000000003,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.250394,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.24779299999999999,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2448075,bbr
6660.8,1650.9740155435518,8688.0,4344.0,0.244253,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2424125,bbr
8688.0,1448.0,10136.0,7240.0,0.278176,bbr
9556.8,793.1022632674805,10136.0,8688.0,0.365369,bbr
12066.666666666666,747.7439847077786,13032.0,11584.0,0.0,bbr
13997.333333333334,4163.262310576487,17376.0,5792.0,0.31833,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.25396549999999996,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2483825,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.2140165,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.18110900000000002,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.184575,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.215444,bbr
7819.2,1650.9740155435518,10136.0,5792.0,0.2522375,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.288779,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.311987,bbr
11765.0,1630.4358751135055,14480.0,10136.0,0.0,bbr
7819.2,4647.155172791199,15928.0,4344.0,0.2817735,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2464785,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.242291,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.239827,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2351855,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.261603,bbr
9515.42857142857,1413.103305629476,11584.0,7240.0,0.297798,bbr
13032.0,1182.2870491833473,14480.0,11584.0,0.0,bbr
16893.333333333332,747.7439847077786,17376.0,15928.0,0.0,bbr
14273.142857142857,2278.5606149915075,18824.0,11584.0,0.55707,bbr
10860.0,1518.6752121503794,13032.0,8688.0,0.542936,bbr
9170.666666666666,3738.7199235388935,14480.0,5792.0,0.300828,bbr
7240.0,1448.0,8688.0,5792.0,0.268448,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.267679,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.26629400000000003,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.180632,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.17979499999999998,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.177366,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.17660199999999998,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.1751675,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.1743005,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.170262,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.2072975,bbr
8108.8,1650.9740155435518,10136.0,5792.0,0.245403,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2812515,bbr
12204.57142857143,1413.1033056294762,14480.0,10136.0,0.369761,bbr
15445.333333333334,1182.2870491833473,17376.0,14480.0,0.0,bbr
15928.0,2896.0,18824.0,11584.0,0.616984,bbr
11825.333333333334,4238.132167201333,15928.0,5792.0,0.352902,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.287424,bbr
7240.0,1448.0,8688.0,5792.0,0.285832,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.284226,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.28235350000000004,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.278736,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.277684,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.29002,bbr
12204.57142857143,1413.1033056294762,14480.0,10136.0,0.364927,bbr
15445.333333333334,1182.2870491833473,17376.0,14480.0,0.0,bbr
15307.42857142857,3996.8597197109157,18824.0,10136.0,0.562518,bbr
12790.666666666666,3595.7856814146567,15928.0,5792.0,0.348758,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.286793,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2856075,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.282446,bbr
12697.846153846154,4309.83143224407,18824.0,5792.0,0.280912,bbr
17086.4,1211.4837184213413,18824.0,15928.0,0.27824150000000003,bbr
19444.571428571428,1139.2803074957537,20272.0,17376.0,0.0,bbr
20272.0,0.0,20272.0,20272.0,0.0,bbr
20272.0,0.0,20272.0,20272.0,0.0,bbr
23168.0,1295.130572567878,24616.0,21720.0,0.0,bbr
9653.333333333334,8070.787090901769,26064.0,5792.0,0.43518566666666664,bbr
6619.428571428572,773.988556578381,7240.0,5792.0,0.26696566666666666,bbr
6516.0,793.1022632674805,7240.0,5792.0,0.2648953333333333,bbr
6412.571428571428,773.988556578381,7240.0,5792.0,0.2633315,bbr
6516.0,793.1022632674805,7240.0,5792.0,0.26174566666666665,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.2904625,bbr
5792.0,1448.0,7240.0,4344.0,0.19489299999999998,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.172659,bbr
4344.0,1448.0,5792.0,2896.0,0.1706355,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.1681165,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.164868,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.1896405,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.225695,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2606585,bbr
9653.333333333334,1495.4879694155572,11584.0,7240.0,0.3341535,bbr
13238.857142857143,1302.8168748998492,14480.0,11584.0,0.0,bbr
16410.666666666668,1182.2870491833473,17376.0,14480.0,0.0,bbr
19858.285714285714,1611.185662205085,21720.0,17376.0,0.0,bbr
23168.0,1295.130572567878,24616.0,21720.0,0.0,bbr
8446.666666666666,8659.798673564339,26064.0,4344.0,0.24728899999999998,bbr
5171.428571428572,773.988556578381,5792.0,4344.0,0.22454833333333335,bbr
5068.0,793.1022632674805,5792.0,4344.0,0.22286533333333333,bbr
4964.571428571428,773.988556578381,5792.0,4344.0,0.22076325000000002,bbr
5068.0,793.1022632674805,5792.0,4344.0,0.2191896666666667,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.2484965,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.218817,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.21765849999999998,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2529215,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.289965,bbr
12204.57142857143,1413.1033056294762,14480.0,10136.0,0.364413,bbr
15445.333333333334,1182.2870491833473,17376.0,14480.0,0.0,bbr
15928.0,3991.8605186053283,18824.0,10136.0,0.562145,bbr
12618.285714285714,3314.0210074915394,15928.0,5792.0,0.350022,bbr
7240.0,1448.0,8688.0,5792.0,0.2842975,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.282496,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.28132500000000005,bbr
7240.0,1448.0,8688.0,5792.0,0.2789775,bbr
7240.0,1448.0,8688.0,5792.0,0.2761165,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.27342,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2828895,bbr
10618.666666666666,1182.2870491833473,11584.0,8688.0,0.369028,bbr
14273.142857142857,999.2149299277289,15928.0,13032.0,0.0,bbr
17376.0,915.7956103847627,18824.0,15928.0,0.0,bbr
13756.0,1518.6752121503794,15928.0,11584.0,0.617167,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.3177755,bbr
7240.0,1448.0,8688.0,5792.0,0.2822695,bbr
7240.0,1448.0,8688.0,5792.0,0.278135,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.277624,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.273173,bbr
7240.0,1448.0,8688.0,5792.0,0.270518,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2675985,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.276661,bbr
10549.714285714286,1094.585113834722,11584.0,8688.0,0.314048,bbr
14273.142857142857,1302.8168748998492,15928.0,13032.0,0.0,bbr
16652.0,2549.467081568225,18824.0,11584.0,0.561392,bbr
10715.2,3172.409053069922,13032.0,7240.0,0.546205,bbr
6998.666666666667,2810.264234314394,10136.0,2896.0,0.330951,bbr
4344.0,1448.0,5792.0,2896.0,0.148831,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.17416,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.172576,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.1693935,bbr
4344.0,1448.0,5792.0,2896.0,0.16718149999999998,bbr
4102.666666666667,1090.0148011227493,5792.0,2896.0,0.1648925,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.164138,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.2007775,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.248831,bbr
9170.666666666666,1182.2870491833473,10136.0,7240.0,0.308622,bbr
11997.714285714286,706.5516528147381,13032.0,11584.0,0.0,bbr
10377.333333333334,5133.086816591618,15928.0,4344.0,0.271275,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2066855,bbr
5792.0,1448.0,7240.0,4344.0,0.20529350000000002,bbr
5792.0,1448.0,7240.0,4344.0,0.2017965,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.198995,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2222905,bbr
8398.4,1211.4837184213413,10136.0,7240.0,0.259858,bbr
8688.0,1448.0,10136.0,7240.0,0.29596599999999995,bbr
9170.666666666666,1182.2870491833473,10136.0,7240.0,0.0,bbr
11170.285714285714,3314.0210074915394,14480.0,4344.0,0.309745,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.247544,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2441835,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2404625,bbr
5792.0,1448.0,7240.0,4344.0,0.2384115,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.239388,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.23748999999999998,bbr
8446.666666666666,1090.0148011227493,10136.0,7240.0,0.26738249999999997,bbr
10860.0,1518.6752121503794,13032.0,8688.0,0.373524,bbr
14273.142857142857,1302.8168748998492,15928.0,13032.0,0.0,bbr
13321.6,6261.658310703323,18824.0,5792.0,0.332297,bbr
7240.0,1448.0,8688.0,5792.0,0.26917,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.267959,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2657485,bbr
7240.0,1448.0,8688.0,5792.0,0.264127,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.261355,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.275026,bbr
11222.0,1283.5148170996258,13032.0,10136.0,0.0,bbr
11584.0,4692.056265647291,15928.0,5792.0,0.316469,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.25249900000000003,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.249275,bbr
5792.0,1448.0,7240.0,4344.0,0.247356,bbr
3475.2,1650.9740155435518,5792.0,1448.0,0.197087,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.176871,bbr
4344.0,1448.0,5792.0,2896.0,0.17468699999999998,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.172899,bbr
4923.2,1650.9740155435518,7240.0,2896.0,0.1712415,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.182445,bbr
7033.142857142857,1302.8168748998492,8688.0,5792.0,0.22179000000000001,bbr
8398.4,1211.4837184213413,10136.0,7240.0,0.265173,bbr
8688.0,1448.0,10136.0,7240.0,0.3014335,bbr
9653.333333333334,747.7439847077786,10136.0,8688.0,0.0,bbr
12790.666666666666,1090.0148011227493,14480.0,11584.0,0.0,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.28269999999999995,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.2469315,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.242265,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2377005,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.2345685,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.235067,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.270075,bbr
10377.333333333334,1090.0148011227493,11584.0,8688.0,0.30672,bbr
13652.57142857143,1413.1033056294762,15928.0,11584.0,0.0,bbr
16548.571428571428,2343.366727391942,18824.0,11584.0,0.554048,bbr
13032.0,2243.231954123336,14480.0,8688.0,0.539922,bbr
11584.0,1295.130572567878,13032.0,10136.0,0.0,bbr
8398.4,3605.490923577537,14480.0,5792.0,0.295033,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.261278,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2611115,bbr
7240.0,1448.0,8688.0,5792.0,0.2589275,bbr
7240.0,1448.0,8688.0,5792.0,0.253583,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2547685,bbr
12809.23076923077,4686.32375737895,18824.0,5792.0,0.2532375,bbr
17955.2,1650.9740155435518,20272.0,15928.0,0.288126,bbr
18341.333333333332,747.7439847077786,18824.0,17376.0,0.0,bbr
17582.85714285714,1302.8168748998494,18824.0,15928.0,0.643006,bbr
12618.285714285714,1611.185662205085,14480.0,10136.0,0.830855,bbr
8108.8,4171.647540241146,11584.0,2896.0,0.8169305,bbr
4344.0,1448.0,5792.0,2896.0,0.1409355,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.1383635,bbr
4344.0,1448.0,5792.0,2896.0,0.136543,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.1332,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.16750700000000002,bbr
6660.8,1650.9740155435518,8688.0,4344.0,0.202962,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2373225,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.285717,bbr
9556.8,793.1022632674805,10136.0,8688.0,0.37157,bbr
12066.666666666666,747.7439847077786,13032.0,11584.0,0.0,bbr
13997.333333333334,4163.262310576487,17376.0,5792.0,0.32667,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.255119,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.2516575,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2485815,bbr
6660.8,1650.9740155435518,8688.0,4344.0,0.245204,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.24411149999999998,bbr
8688.0,1448.0,10136.0,7240.0,0.27945149999999996,bbr
9556.8,793.1022632674805,10136.0,8688.0,0.366428,bbr
12066.666666666666,747.7439847077786,13032.0,11584.0,0.0,bbr
13997.333333333334,4163.262310576487,17376.0,5792.0,0.317289,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2530885,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.249137,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.245631,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.2434935,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.24422,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.279354,bbr
12066.666666666666,747.7439847077786,13032.0,11584.0,0.0,bbr
13032.0,4578.978051923813,17376.0,5792.0,0.324385,bbr
7240.0,1448.0,8688.0,5792.0,0.26109800000000005,bbr
7240.0,1448.0,8688.0,5792.0,0.25945,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.257927,bbr
7240.0,1448.0,8688.0,5792.0,0.2570725,bbr
8398.4,1211.4837184213413,10136.0,7240.0,0.255873,bbr
8688.0,1448.0,10136.0,7240.0,0.2934415,bbr
10342.857142857143,1302.8168748998492,11584.0,8688.0,0.0,bbr
14066.285714285714,1611.185662205085,15928.0,11584.0,0.0,bbr
8977.6,4845.934873685365,17376.0,5792.0,0.3009755,bbr
7240.0,1448.0,8688.0,5792.0,0.267704,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.266879,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.2660015,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.26538,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.264565,bbr
10136.0,1295.130572567878,11584.0,8688.0,0.0,bbr
13756.0,1730.691026316202,15928.0,11584.0,0.0,bbr
8977.6,4845.934873685365,17376.0,5792.0,0.28559100000000004,bbr
3475.2,1650.9740155435518,5792.0,1448.0,0.197003,bbr
4344.0,1448.0,5792.0,2896.0,0.17036649999999998,bbr
4344.0,1448.0,5792.0,2896.0,0.163703,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.160804,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.15853899999999999,bbr
4344.0,1448.0,5792.0,2896.0,0.15573599999999999,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.153192,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.18134,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.215702,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.251569,bbr
8688.0,1448.0,10136.0,7240.0,0.29882549999999997,bbr
9653.333333333334,747.7439847077786,10136.0,8688.0,0.0,bbr
11342.666666666666,3595.7856814146567,14480.0,4344.0,0.255682,bbr
5792.0,1448.0,7240.0,4344.0,0.1918745,bbr
5550.666666666667,1090.0148011227493,7240.0,4344.0,0.19028050000000002,bbr
5792.0,1448.0,7240.0,4344.0,0.1892775,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.18789699999999998,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.187022,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.211286,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.260847,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.29833,bbr
10425.6,1211.4837184213413,11584.0,8688.0,0.372755,bbr
13445.714285714286,1611.185662205085,15928.0,11584.0,0.0,bbr
10136.0,5180.522290271512,17376.0,5792.0,0.2970615,bbr
7240.0,1448.0,8688.0,5792.0,0.264541,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.26268650000000004,bbr
7240.0,1448.0,8688.0,5792.0,0.261909,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.261041,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2728885,bbr
10377.333333333334,591.1435245916737,11584.0,10136.0,0.0,bbr
10377.333333333334,4238.132167201333,14480.0,4344.0,0.31515,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.247851,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.2430685,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.23900349999999998,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.2356565,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.234621,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.270427,bbr
10342.857142857143,999.2149299277289,11584.0,8688.0,0.0,bbr
9653.333333333334,4360.059204490997,14480.0,4344.0,0.310766,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.24529499999999999,bbr
4633.6,1211.4837184213413,5792.0,2896.0,0.173523,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.173367,bbr
4054.4,1211.4837184213416,5792.0,2896.0,0.170266,bbr
4344.0,1448.0,5792.0,2896.0,0.1688115,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.167219,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.191311,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.227698,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2641825,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.3371505,bbr
11101.333333333334,747.7439847077786,11584.0,10136.0,0.0,bbr
14480.0,1295.130572567878,15928.0,13032.0,0.0,bbr
8977.6,4845.934873685365,17376.0,5792.0,0.29340299999999997,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.25944599999999995,bbr
7240.0,1448.0,8688.0,5792.0,0.2555445,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.25080800000000003,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2609445,bbr
10377.333333333334,1090.0148011227493,11584.0,8688.0,0.370912,bbr
13032.0,1295.130572567878,14480.0,11584.0,0.0,bbr
12452.8,5475.661348184345,17376.0,5792.0,0.325082,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2584405,bbr
7240.0,1448.0,8688.0,5792.0,0.2543685,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.2520025,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.24969750000000002,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2471375,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.271266,bbr
11101.333333333334,747.7439847077786,11584.0,10136.0,0.0,bbr
13756.0,3546.861147550042,17376.0,5792.0,0.324563,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.2282015,bbr
5792.0,1448.0,7240.0,4344.0,0.1938135,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.1913455,bbr
5792.0,1448.0,7240.0,4344.0,0.1888785,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.187549,bbr
6516.0,1518.6752121503794,8688.0,4344.0,0.211667,bbr
11294.4,3849.2477533495644,17376.0,5792.0,0.248061,bbr
16169.333333333334,1090.0148011227493,17376.0,14480.0,0.371694,bbr
17134.666666666668,591.1435245916737,17376.0,15928.0,0.683858,bbr
13756.0,1518.6752121503794,15928.0,11584.0,0.8094823333333334,bbr
8894.857142857143,3684.922587543798,11584.0,2896.0,0.838295,bbr
4344.0,1448.0,5792.0,2896.0,0.14177299999999998,bbr
4344.0,1448.0,5792.0,2896.0,0.1387275,bbr
4344.0,1295.130572567878,5792.0,2896.0,0.13538,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.1702955,bbr
6950.4,1211.4837184213413,8688.0,5792.0,0.206724,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.242108,bbr
9515.42857142857,1413.1033056294762,11584.0,7240.0,0.301515,bbr
12825.142857142857,1302.8168748998492,14480.0,11584.0,0.0,bbr
12452.8,5475.661348184345,17376.0,5792.0,0.325468,bbr
7240.0,1448.0,8688.0,5792.0,0.2597535,bbr
6371.2,1650.9740155435518,8688.0,4344.0,0.255797,bbr
5792.0,1448.0,7240.0,4344.0,0.2497975,bbr
6081.6,1211.4837184213413,7240.0,4344.0,0.244753,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.24346050000000002,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.330233,bbr
11584.0,1094.585113834722,13032.0,10136.0,0.0,bbr
11584.0,5098.93416313645,15928.0,4344.0,0.314196,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.247577,bbr
5502.4,1211.4837184213413,7240.0,4344.0,0.244477,bbr
5792.0,1295.130572567878,7240.0,4344.0,0.24196499999999999,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.24059,bbr
7964.0,1518.6752121503794,10136.0,5792.0,0.2548275,bbr
10756.57142857143,1139.2803074957537,11584.0,8688.0,0.366083,bbr
14480.0,1295.130572567878,15928.0,13032.0,0.0,bbr
8977.6,4845.934873685365,17376.0,5792.0,0.2905565,bbr
7240.0,1448.0,8688.0,5792.0,0.258976,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.2588765,bbr
7240.0,1448.0,8688.0,5792.0,0.2587275,bbr
7529.6,1211.4837184213413,8688.0,5792.0,0.258857,bbr
8688.0,1295.130572567878,10136.0,7240.0,0.2717195,bbr
9170.666666666666,1182.2870491833473,10136.0,7240.0,0.309635,bbr
11584.0,1295.130572567878,13032.0,10136.0,0.0,bbr
11584.0,4692.056265647291,15928.0,5792.0,0.317477,bbr
7240.0,1448.0,8688.0,5792.0,0.254353,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.25435050000000003,bbr
7240.0,1448.0,8688.0,5792.0,0.2543225,bbr
7240.0,1295.130572567878,8688.0,5792.0,0.254101,bbr
8977.6,1211.4837184213413,10136.0,7240.0,0.254104,bbr
8446.666666666666,1090.0148011227493,10136.0,7240.0,0.29165050000000003,bbr
11101.333333333334,747.7439847077786,11584.0,10136.0,0.0,bbr
